MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
349604,411203954,1103034,12/4/2018,1/4/2019,1936,1946,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962105
349605,411203955,6230894,12/4/2018,1/4/2019,1649,1671,22,0,0,0,2,,0,1/4/19 20:26,WIN,1962106
349606,411203960,1102595,12/4/2018,1/4/2019,656,666,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962107
349607,411203961,81603087,12/4/2018,1/4/2019,1806,1830,24,0,0,0,2,,0,1/4/19 20:26,WIN,1962108
349608,411203962,802389,12/4/2018,1/4/2019,2089,2104,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962109
349609,411203963,81501119,12/4/2018,1/4/2019,1916,1929,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962110
349610,411203964,376,12/4/2018,1/4/2019,688,696,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962111
349611,411203965,80602313,12/4/2018,1/4/2019,1112,1119,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962112
349612,411203970,2992,12/4/2018,1/4/2019,450,462,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962113
349613,411203971,80603551,12/4/2018,1/4/2019,1432,1440,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962114
349614,411203980,9204672,12/4/2018,1/4/2019,1406,1417,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962115
349615,411203990,70900628,12/4/2018,1/4/2019,1463,1475,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962116
349616,411203991,40605095,12/4/2018,1/4/2019,56,63,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962117
349617,411203992,301126,12/4/2018,1/4/2019,1591,1624,33,0,0,0,2,,0,1/4/19 20:26,WIN,1962118
349618,411204000,40323837,12/4/2018,1/4/2019,1290,1295,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962119
349619,411204001,40301055,12/4/2018,1/4/2019,1355,1367,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962120
349620,411204010,147,12/4/2018,1/4/2019,1158,1175,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962121
349621,411204011,81703092,12/4/2018,1/4/2019,1671,1686,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962122
349622,411204012,70301850,12/4/2018,1/4/2019,1674,1688,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962123
349623,411204014,1102082,12/4/2018,1/4/2019,1673,1688,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962124
349624,411204016,70300637,12/4/2018,1/4/2019,1410,1427,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962125
349625,411204020,1101909,12/4/2018,1/4/2019,1147,1158,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962126
349626,411204024,406080281,12/4/2018,1/4/2019,1060,1068,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962127
349627,411204030,60101099,12/4/2018,1/4/2019,1083,1092,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962128
349628,411204031,1100897,12/4/2018,1/4/2019,398,404,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962129
349629,411204040,60308078,12/4/2018,1/4/2019,1752,1769,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962130
349630,411204041,601690,12/4/2018,1/4/2019,1067,1103,36,0,0,0,2,,0,1/4/19 20:26,WIN,1962131
349631,411204043,7050501,12/4/2018,1/4/2019,1210,1228,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962132
349632,411204044,101501189,12/4/2018,1/4/2019,1415,1425,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962133
349633,411204046,70903615,12/4/2018,1/4/2019,1375,1394,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962134
349634,411204050,52903080,12/4/2018,1/4/2019,1823,1849,26,0,0,0,2,,0,1/4/19 20:26,WIN,1962135
349635,411204051,101507151,12/4/2018,1/4/2019,1487,1496,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962136
349636,411204052,1105004,12/4/2018,1/4/2019,1884,1897,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962137
349637,411204053,600394,12/4/2018,1/4/2019,360,364,4,0,0,0,2,,0,1/4/19 20:26,WIN,1962138
349638,411204060,80379795,12/4/2018,1/4/2019,710,713,3,0,0,0,2,,0,1/4/19 20:26,WIN,1962139
349639,411204090,981102824,12/4/2018,1/4/2019,2521,2532,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962140
349640,411204118,726,12/4/2018,1/4/2019,878,896,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962141
349641,411204130,1101829,12/4/2018,1/4/2019,2765,2805,40,0,0,0,2,,0,1/4/19 20:26,WIN,1962142
349642,411204131,1101976,12/4/2018,1/4/2019,732,740,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962143
349643,411204140,140107036,12/4/2018,1/4/2019,571,589,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962144
349644,411204150,40208075,12/4/2018,1/4/2019,1671,1686,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962145
349645,411204170,1106166,12/4/2018,1/4/2019,1329,1347,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962146
349646,411204190,1103155,12/4/2018,1/4/2019,728,736,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962147
349647,411204250,1002611,12/4/2018,1/4/2019,938,965,27,0,0,0,2,,0,1/4/19 20:26,WIN,1962148
349648,411204270,021875-18,12/4/2018,1/4/2019,9,16,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962149
349649,411204280,20931809,12/4/2018,1/4/2019,1672,1681,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962150
349650,411204291,40310191,12/4/2018,1/4/2019,1081,1098,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962151
349651,411204300,20931337,12/4/2018,1/4/2019,2912,2935,23,0,0,0,2,,0,1/4/19 20:26,WIN,1962152
349652,411204310,101023637,12/4/2018,1/4/2019,1130,1139,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962153
349653,411204320,87084498,12/4/2018,1/4/2019,1575,1584,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962154
349654,411204340,966356,12/4/2018,1/4/2019,3885,3912,27,0,0,0,2,,0,1/4/19 20:26,WIN,1962155
349655,411204430,1101048,12/4/2018,1/4/2019,2293,2311,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962156
349656,411204450,411204450,12/4/2018,1/4/2019,1357,1367,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962157
349657,411204480,980505607,12/4/2018,1/4/2019,2659,2673,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962158
349658,411204490,21004134,12/4/2018,1/4/2019,1661,1671,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962159
349659,411204500,9663679,12/4/2018,1/4/2019,3844,3859,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962160
349660,411204521,9772507,12/4/2018,1/4/2019,2303,2313,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962161
349661,411204530,87060745,12/4/2018,1/4/2019,1503,1513,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962162
349662,411204533,80602344,12/4/2018,1/4/2019,1987,2005,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962163
349663,411204550,80801818,12/4/2018,1/4/2019,2168,2188,20,0,0,0,2,,0,1/4/19 20:26,WIN,1962164
349664,411204554,1108071,12/4/2018,1/4/2019,1762,1779,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962165
349665,411204590,903064,12/4/2018,1/4/2019,1462,1469,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962166
349666,411204591,101507247,12/4/2018,1/4/2019,1751,1761,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962167
349667,411204610,40700769,12/4/2018,1/4/2019,1907,1916,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962168
349668,411204612,80603672,12/4/2018,1/4/2019,1962,1985,23,0,0,0,2,,0,1/4/19 20:26,WIN,1962169
349669,411204622,1108019,12/4/2018,1/4/2019,1181,1189,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962170
349670,411204624,112504079,12/4/2018,1/4/2019,1580,1587,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962171
349671,411204630,40201167,12/4/2018,1/4/2019,1573,1587,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962172
349672,411204634,2304293,12/4/2018,1/4/2019,1130,1138,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962173
349673,411204640,10172047,12/4/2018,1/4/2019,450,457,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962174
349674,411204650,21113459,12/4/2018,1/4/2019,2052,2065,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962175
349675,411204670,20041103045,12/4/2018,1/4/2019,1539,1548,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962176
349676,411204671,60208142,12/4/2018,1/4/2019,1664,1679,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962177
349677,411204691,109006443,12/4/2018,1/4/2019,1921,1924,3,0,0,0,2,,0,1/4/19 20:26,WIN,1962178
349678,411204704,40401076,12/4/2018,1/4/2019,1629,1641,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962179
349679,411204710,160870328,12/4/2018,1/4/2019,193,205,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962180
349680,411204720,70905958,12/4/2018,1/4/2019,944,949,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962181
349681,411204730,60308109,12/4/2018,1/4/2019,2056,2072,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962182
349682,411204740,608428,12/4/2018,1/4/2019,732,742,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962183
349683,411204780,40208077,12/4/2018,1/4/2019,2949,2970,21,0,0,0,2,,0,1/4/19 20:26,WIN,1962184
349684,411204790,82003240,12/4/2018,1/4/2019,2234,2250,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962185
349685,411204870,40307127,12/4/2018,1/4/2019,2078,2097,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962186
349686,411204871,206026,12/4/2018,1/4/2019,1585,1604,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962187
349687,411204880,50802070,12/4/2018,1/4/2019,1694,1705,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962188
349688,411204890,40301030,12/4/2018,1/4/2019,1686,1709,23,0,0,0,2,,0,1/4/19 20:26,WIN,1962189
349689,411204900,101021641,12/4/2018,1/4/2019,437,450,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962190
349690,411204940,40301153,12/4/2018,1/4/2019,2990,3011,21,0,0,0,2,,0,1/4/19 20:26,WIN,1962191
349691,411204950,201077,12/4/2018,1/4/2019,1603,1617,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962192
349692,411204952,60506090,12/4/2018,1/4/2019,2380,2407,27,0,0,0,2,,0,1/4/19 20:26,WIN,1962193
349693,411204953,160134083,12/4/2018,1/4/2019,241,249,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962194
349694,411204960,981102470,12/4/2018,1/4/2019,1180,1238,58,0,0,0,2,,0,1/4/19 20:26,WIN,1962195
349695,411204961,40307093,12/4/2018,1/4/2019,1699,1710,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962196
349696,411204962,411204960,12/4/2018,1/4/2019,2231,2243,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962197
349697,411204964,21114664,12/4/2018,1/4/2019,12,24,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962198
349698,411205060,40201083,12/4/2018,1/4/2019,3083,3095,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962199
349699,411205120,66999,12/4/2018,1/4/2019,2663,2681,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962200
349700,411205140,40301194,12/4/2018,1/4/2019,2132,2146,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962201
349701,411205180,40307104,12/4/2018,1/4/2019,2986,3047,61,0,0,0,2,,0,1/4/19 20:26,WIN,1962202
349702,411205220,40201075,12/4/2018,1/4/2019,1450,1462,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962203
349703,411205290,40605012,12/4/2018,1/4/2019,1661,1670,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962204
349704,411205340,1102054,12/4/2018,1/4/2019,1715,1729,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962205
349705,411205350,40307071,12/4/2018,1/4/2019,2918,2941,23,0,0,0,2,,0,1/4/19 20:26,WIN,1962206
349706,411205410,60103069,12/4/2018,1/4/2019,1416,1431,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962207
349707,411205420,40307059,12/4/2018,1/4/2019,1472,1491,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962208
349708,411205440,40205296,12/4/2018,1/4/2019,1916,1923,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962209
349709,411205500,40201168,12/4/2018,1/4/2019,2324,2341,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962210
349710,411205501,1106103,12/4/2018,1/4/2019,1976,2006,30,0,0,0,2,,0,1/4/19 20:26,WIN,1962211
349711,411205510,80802231,12/4/2018,1/4/2019,1388,1397,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962212
349712,411205520,80801925,12/4/2018,1/4/2019,1250,1257,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962213
349713,411205530,80802240,12/4/2018,1/4/2019,787,798,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962214
349714,411205550,80803878,12/4/2018,1/4/2019,1302,1314,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962215
349715,411205560,80602480,12/4/2018,1/4/2019,919,935,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962216
349716,411205570,023001-18,12/4/2018,1/4/2019,31,47,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962217
349717,411205580,160651259,12/4/2018,1/4/2019,442,449,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962218
349718,411205590,80801900,12/4/2018,1/4/2019,1531,1540,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962219
349719,411205610,80803753,12/4/2018,1/4/2019,1495,1515,20,0,0,0,2,,0,1/4/19 20:26,WIN,1962220
349720,411205630,80802234,12/4/2018,1/4/2019,955,957,2,0,0,0,2,,0,1/4/19 20:26,WIN,1962221
349721,411205660,80802093,12/4/2018,1/4/2019,1554,1557,3,0,0,0,2,,0,1/4/19 20:26,WIN,1962222
349722,411205670,70903614,12/4/2018,1/4/2019,1392,1404,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962223
349723,411205680,1102066,12/4/2018,1/4/2019,3476,3493,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962224
349724,411205690,80602477,12/4/2018,1/4/2019,2020,2050,30,0,0,0,2,,0,1/4/19 20:26,WIN,1962225
349725,411205700,2,12/4/2018,1/4/2019,796,801,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962226
349726,411205740,150202855,12/4/2018,1/4/2019,705,733,28,0,0,0,2,,0,1/4/19 20:26,WIN,1962227
349727,411205750,10713208,12/4/2018,1/4/2019,1195,1207,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962228
349728,411205760,911042,12/4/2018,1/4/2019,954,960,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962229
349729,411205770,70904531,12/4/2018,1/4/2019,1595,1616,21,0,0,0,2,,0,1/4/19 20:26,WIN,1962230
349730,411205790,101507282,12/4/2018,1/4/2019,1529,1540,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962231
349731,411205800,53003100,12/4/2018,1/4/2019,1743,1754,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962232
349732,411205810,1101504,12/4/2018,1/4/2019,738,748,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962233
349733,411205840,1101561,12/4/2018,1/4/2019,342,356,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962234
349734,411205860,6070034,12/4/2018,1/4/2019,910,925,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962235
349735,411205870,6070601,12/4/2018,1/4/2019,1319,1329,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962236
349736,411205880,163669,12/4/2018,1/4/2019,1588,1593,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962237
349737,411205900,967765,12/4/2018,1/4/2019,2334,2341,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962238
349738,411205910,17nb038337,12/4/2018,1/4/2019,154,178,24,0,0,0,2,,0,1/4/19 20:26,WIN,1962239
349739,411205920,20041107034,12/4/2018,1/4/2019,1248,1259,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962240
349740,411205940,1101300,12/4/2018,1/4/2019,473,473,0,0,0,0,2,,0,1/4/19 20:26,WIN,1962241
349741,411205950,40700394,12/4/2018,1/4/2019,209,209,0,0,0,0,2,,0,1/4/19 20:26,WIN,1962242
349742,411205970,6271052,12/4/2018,1/4/2019,1915,1925,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962243
349743,411205980,140107994,12/4/2018,1/4/2019,591,599,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962244
349744,411205990,1107034,12/4/2018,1/4/2019,2294,2312,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962245
349745,411206000,9663846,12/4/2018,1/4/2019,2349,2350,1,0,0,0,2,,0,1/4/19 20:26,WIN,1962246
349746,411206020,1103052,12/4/2018,1/4/2019,1938,1963,25,0,0,0,2,,0,1/4/19 20:26,WIN,1962247
349747,411206030,100306550,12/4/2018,1/4/2019,867,873,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962248
349748,411206040,021770-18,12/4/2018,1/4/2019,31,46,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962249
349749,411206050,100314918,12/4/2018,1/4/2019,1115,1123,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962250
349750,411206070,100311149,12/4/2018,1/4/2019,1481,1503,22,0,0,0,2,,0,1/4/19 20:26,WIN,1962251
349751,411206080,80801993,12/4/2018,1/4/2019,1389,1404,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962252
349752,411206090,100313090,12/4/2018,1/4/2019,319,331,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962253
349753,411206110,100313078,12/4/2018,1/4/2019,677,693,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962254
349754,411206120,100311066,12/4/2018,1/4/2019,1150,1168,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962255
349755,411206130,031891-18,12/4/2018,1/4/2019,72,78,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962256
349756,411206140,80601899,12/4/2018,1/4/2019,1011,1022,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962257
349757,411206150,2048,12/4/2018,1/4/2019,535,541,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962258
349758,411206170,97104100,12/4/2018,1/4/2019,2809,2825,16,0,0,0,2,,0,1/4/19 20:26,WIN,1962259
349759,411206180,100418623,12/4/2018,1/4/2019,1500,1525,25,0,0,0,2,,0,1/4/19 20:26,WIN,1962260
349760,411206190,100418508,12/4/2018,1/4/2019,2027,2044,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962261
349761,411206200,112203905,12/4/2018,1/4/2019,1743,1755,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962262
349762,411206210,112504446,12/4/2018,1/4/2019,1759,1774,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962263
349763,411206230,101507290,12/4/2018,1/4/2019,1791,1812,21,0,0,0,2,,0,1/4/19 20:26,WIN,1962264
349764,411206240,80801962,12/4/2018,1/4/2019,747,760,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962265
349765,411206250,112503091,12/4/2018,1/4/2019,1403,1421,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962266
349766,411206260,1106007,12/4/2018,1/4/2019,1553,1573,20,0,0,0,2,,0,1/4/19 20:26,WIN,1962267
349767,411206290,905055,12/4/2018,1/4/2019,1964,1970,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962268
349768,411206300,112504413,12/4/2018,1/4/2019,821,822,1,0,0,0,2,,0,1/4/19 20:26,WIN,1962269
349769,411206310,1105101,12/4/2018,1/4/2019,2252,2264,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962270
349770,411206320,101021643,12/4/2018,1/4/2019,1165,1175,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962271
349771,411206330,101021633,12/4/2018,1/4/2019,712,729,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962272
349772,411206340,101021789,12/4/2018,1/4/2019,1157,1171,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962273
349773,411206350,501551,12/4/2018,1/4/2019,150,153,3,0,0,0,2,,0,1/4/19 20:26,WIN,1962274
349774,411206370,101020851,12/4/2018,1/4/2019,0,10,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962275
349775,411206380,101023503,12/4/2018,1/4/2019,851,854,3,0,0,0,2,,0,1/4/19 20:26,WIN,1962276
349776,411206390,101021184,12/4/2018,1/4/2019,776,784,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962277
349777,411206400,101021180,12/4/2018,1/4/2019,589,601,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962278
349778,411206420,101023542,12/4/2018,1/4/2019,1304,1319,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962279
349779,411206430,101023878,12/4/2018,1/4/2019,887,906,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962280
349780,411206440,101023771,12/4/2018,1/4/2019,1532,1551,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962281
349781,411206450,101020963,12/4/2018,1/4/2019,272,284,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962282
349782,411206480,1010120132,12/4/2018,1/4/2019,692,697,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962283
349783,411206490,101021183,12/4/2018,1/4/2019,1180,1233,53,0,0,0,2,,0,1/4/19 20:26,WIN,1962284
349784,411206530,1886,12/4/2018,1/4/2019,815,822,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962285
349785,411206540,2435,12/4/2018,1/4/2019,931,936,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962286
349786,411206544,2555,12/4/2018,1/4/2019,730,736,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962287
349787,411206547,2407,12/4/2018,1/4/2019,745,754,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962288
349788,411206548,2379,12/4/2018,1/4/2019,685,699,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962289
349789,411206549,2392,12/4/2018,1/4/2019,1079,1093,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962290
349790,411206550,2176,12/4/2018,1/4/2019,771,779,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962291
349791,411206552,2131,12/4/2018,1/4/2019,833,838,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962292
349792,411206553,1131,12/4/2018,1/4/2019,797,810,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962293
349793,411206555,40326020,12/4/2018,1/4/2019,1245,1263,18,0,0,0,2,,0,1/4/19 20:26,WIN,1962294
349794,411206557,1100595,12/4/2018,1/4/2019,638,648,10,0,0,0,2,,0,1/4/19 20:26,WIN,1962295
349795,411206558,1102398,12/4/2018,1/4/2019,1034,1045,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962296
349796,411206559,80801588,12/4/2018,1/4/2019,1541,1550,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962297
349797,411206560,100343000,12/4/2018,1/4/2019,617,623,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962298
349798,411206561,1101082,12/4/2018,1/4/2019,1336,1350,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962299
349799,411206562,1102578,12/4/2018,1/4/2019,626,633,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962300
349800,411206563,1102524,12/4/2018,1/4/2019,901,914,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962301
349801,411206564,1101924,12/4/2018,1/4/2019,712,713,1,0,0,0,2,,0,1/4/19 20:26,WIN,1962302
349802,411206565,1101311,12/4/2018,1/4/2019,591,597,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962303
349803,411206566,1001585,12/4/2018,1/4/2019,1139,1153,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962304
349804,411206567,1001019,12/4/2018,1/4/2019,599,610,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962305
349805,411206568,1002831,12/4/2018,1/4/2019,921,935,14,0,0,0,2,,0,1/4/19 20:26,WIN,1962306
349806,411206569,1002236,12/4/2018,1/4/2019,835,843,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962307
349807,411206570,1103097,12/4/2018,1/4/2019,762,764,2,0,0,0,2,,0,1/4/19 20:26,WIN,1962308
349808,411206571,1101028,12/4/2018,1/4/2019,431,439,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962309
349809,411206573,1102746,12/4/2018,1/4/2019,589,597,8,0,0,0,2,,0,1/4/19 20:26,WIN,1962310
349810,411206574,1102408,12/4/2018,1/4/2019,1309,1329,20,0,0,0,2,,0,1/4/19 20:26,WIN,1962311
349811,411206575,17NB04050885,12/4/2018,1/4/2019,57,62,5,0,0,0,2,,0,1/4/19 20:26,WIN,1962312
349812,411206577,1101755,12/4/2018,1/4/2019,1523,1545,22,0,0,0,2,,0,1/4/19 20:26,WIN,1962313
349813,411206579,1101812,12/4/2018,1/4/2019,548,554,6,0,0,0,2,,0,1/4/19 20:26,WIN,1962314
349814,411206580,1102016,12/4/2018,1/4/2019,954,966,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962315
349815,411206581,1102444,12/4/2018,1/4/2019,616,645,29,0,0,0,2,,0,1/4/19 20:26,WIN,1962316
349816,411206582,1102328,12/4/2018,1/4/2019,817,836,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962317
349817,411206584,1101567,12/4/2018,1/4/2019,792,801,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962318
349818,411206586,1100529,12/4/2018,1/4/2019,807,819,12,0,0,0,2,,0,1/4/19 20:26,WIN,1962319
349819,411206587,967323,12/4/2018,1/4/2019,687,698,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962320
349820,411206588,1000765,12/4/2018,1/4/2019,983,1002,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962321
349821,411206589,1102552,12/4/2018,1/4/2019,529,536,7,0,0,0,2,,0,1/4/19 20:26,WIN,1962322
349822,411206592,1101957,12/4/2018,1/4/2019,645,656,11,0,0,0,2,,0,1/4/19 20:26,WIN,1962323
349823,411206593,11-01107,12/4/2018,1/4/2019,665,678,13,0,0,0,2,,0,1/4/19 20:26,WIN,1962324
349824,411206594,43299,12/4/2018,1/4/2019,877,894,17,0,0,0,2,,0,1/4/19 20:26,WIN,1962325
349825,411206595,10-00106,12/4/2018,1/4/2019,581,620,39,0,0,0,2,,0,1/4/19 20:26,WIN,1962326
349826,411206596,10-02894,12/4/2018,1/4/2019,784,793,9,0,0,0,2,,0,1/4/19 20:26,WIN,1962327
349827,411206597,10-02701,12/4/2018,1/4/2019,827,842,15,0,0,0,2,,0,1/4/19 20:26,WIN,1962328
349828,411206598,43511,12/4/2018,1/4/2019,970,995,25,0,0,0,2,,0,1/4/19 20:26,WIN,1962329
349829,411206599,43723,12/4/2018,1/4/2019,1177,1196,19,0,0,0,2,,0,1/4/19 20:26,WIN,1962330
