MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
358162,111200010,ED-18-15-01591,3/1/2019,4/1/2019,11,16,5,0,0,0,2,,0,4/2/19 13:02,WIN,1970663
359527,111200020,ED-18-15-10054,3/4/2019,4/4/2019,14,27,13,0,0,0,2,,0,4/8/19 8:20,WIN,1972028
358163,111200030,ED-18-15-01589,3/1/2019,4/1/2019,31,50,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970664
358164,111200050,ED-18-15-01593,3/1/2019,4/1/2019,37,47,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970665
358165,111200060,ED-18-15-01595,3/1/2019,4/1/2019,43,74,31,0,0,0,2,,0,4/2/19 13:02,WIN,1970666
358166,111200080,ED-18-15-01592,3/1/2019,4/1/2019,50,76,26,0,0,0,2,,0,4/2/19 13:02,WIN,1970667
358167,111200090,ED-18-15-01594,3/1/2019,4/1/2019,21,29,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970668
358169,111200110,ED-18-15-01680,3/1/2019,4/1/2019,19,31,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970670
358170,111200130,ED-18-15-01596,3/1/2019,4/1/2019,18,34,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970671
358171,111200140,ED-18-15-01607,3/1/2019,4/1/2019,33,55,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970672
358172,111200150,ED-18-15-01597,3/1/2019,4/1/2019,33,55,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970673
358173,111200160,ED-18-15-01352,3/1/2019,4/1/2019,7,11,4,0,0,0,2,,0,4/2/19 13:02,WIN,1970674
358174,111200210,ED-18-15-01351,3/1/2019,4/1/2019,63,100,37,0,0,0,2,,0,4/2/19 13:02,WIN,1970675
358175,111200230,ED-18-15-01608,3/1/2019,4/1/2019,21,34,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970676
358176,111200260,ED-18-15-01575,3/1/2019,4/1/2019,42,64,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970677
358177,111200270,ED-18-15-01571,3/1/2019,4/1/2019,19,35,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970678
358178,111200290,17NB023598,3/1/2019,4/1/2019,497,517,20,0,0,0,2,,0,4/2/19 13:02,WIN,1970679
358179,111200300,17NB023599,3/1/2019,4/1/2019,268,289,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970680
358180,111200301,150202883,3/1/2019,4/1/2019,808,830,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970681
358181,111200310,ed-18-15-01353,3/1/2019,4/1/2019,39,62,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970682
358182,111200311,2415,3/1/2019,4/1/2019,710,718,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970683
358183,111200320,20981400,3/1/2019,4/1/2019,14,22,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970684
358184,111200330,ED-18-15-01580,3/1/2019,4/1/2019,29,51,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970685
358185,111200340,ED-18-15-01359,3/1/2019,4/1/2019,18,27,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970686
358502,111200350,39533,3/5/2019,4/1/2019,1,4,3,0,0,0,2,,0,4/2/19 13:18,WIN,1971003
358186,111200370,ED-18-15-01357,3/1/2019,4/1/2019,24,38,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970687
358187,111200380,ED-18-15-01598,3/1/2019,4/1/2019,14,23,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970688
358188,111200381,07NB023600,3/1/2019,4/1/2019,499,531,32,0,0,0,2,,0,4/2/19 13:02,WIN,1970689
358189,111200410,ED-18-15-01590,3/1/2019,4/1/2019,22,33,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970690
358190,111200420,90270838,3/1/2019,4/1/2019,736,740,4,0,0,0,2,,0,4/2/19 13:02,WIN,1970691
358191,111200460,90271268,3/1/2019,4/1/2019,1598,1606,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970692
358192,111200470,ED-18-15-01881,3/1/2019,4/1/2019,17,27,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970693
358193,111200480,ED-18-15-01315,3/1/2019,4/1/2019,16,26,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970694
358194,111200490,ED-18-15-01314,3/1/2019,4/1/2019,14,22,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970695
358195,111200500,ED-18-15-01572,3/1/2019,4/1/2019,22,36,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970696
358196,111200510,ED-18-15-01618,3/1/2019,4/1/2019,18,29,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970697
358197,111200540,40217541,3/1/2019,4/1/2019,0,7,7,0,0,0,2,,0,4/2/19 13:02,WIN,1970698
358198,111200550,ED-18-15-01495,3/1/2019,4/1/2019,13,20,7,0,0,0,2,,0,4/2/19 13:02,WIN,1970699
358199,111200560,ED-18-15-01576,3/1/2019,4/1/2019,45,71,26,0,0,0,2,,0,4/2/19 13:02,WIN,1970700
358200,111200570,ED-18-15-01346,3/1/2019,4/1/2019,8,14,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970701
358201,111200590,80601272,3/1/2019,4/1/2019,1905,1915,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970702
358202,111200600,ED-18-15-01355,3/1/2019,4/1/2019,50,82,32,0,0,0,2,,0,4/2/19 13:02,WIN,1970703
358203,111200610,ED-18-15-01468,3/1/2019,4/1/2019,31,53,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970704
358204,111200620,ED-18-15-01467,3/1/2019,4/1/2019,258,430,172,0,0,0,2,,0,4/2/19 13:02,WIN,1970705
358205,111200630,ED-18-15-01476,3/1/2019,4/1/2019,259,460,201,0,0,0,2,,0,4/2/19 13:02,WIN,1970706
358206,111200640,17NB044800,3/1/2019,4/1/2019,255,281,26,0,0,0,2,,0,4/2/19 13:02,WIN,1970707
358207,111200650,ED-18-15-01466,3/1/2019,4/1/2019,29,48,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970708
358208,111200660,ED-18-15-01470,3/1/2019,4/1/2019,26,45,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970709
358209,111200681,ED-18-15-01464,3/1/2019,4/1/2019,31,52,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970710
358210,111200700,ED-18-15-01465,3/1/2019,4/1/2019,26,44,18,0,0,0,2,,0,4/2/19 13:02,WIN,1970711
358211,111200710,160870330,3/1/2019,4/1/2019,341,347,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970712
358212,111200730,17NB044803,3/1/2019,4/1/2019,233,245,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970713
358213,111200740,ED-18-15-01331,3/1/2019,4/1/2019,15,22,7,0,0,0,2,,0,4/2/19 13:02,WIN,1970714
360084,111200750,112104317,3/5/2019,4/5/2019,7,20,13,0,0,0,2,,0,4/8/19 17:16,WIN,1972585
358214,111200760,4220218,3/1/2019,4/1/2019,888,896,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970715
358215,111200770,17NB023592,3/1/2019,4/1/2019,339,356,17,0,0,0,2,,0,4/2/19 13:02,WIN,1970716
358216,111200780,ED-18-15-01334,3/1/2019,4/1/2019,24,50,26,0,0,0,2,,0,4/2/19 13:02,WIN,1970717
358217,111200790,17NB023594,3/1/2019,4/1/2019,361,384,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970718
358218,111200800,ED-18-15-09975,3/1/2019,4/1/2019,4,13,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970719
358219,111200801,ED-18-15-10149,3/1/2019,4/1/2019,4,68,64,0,0,0,2,,0,4/2/19 13:02,WIN,1970720
358220,111200810,17NB044805,3/1/2019,4/1/2019,313,334,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970721
358221,111200820,ED-18-15-01479,3/1/2019,4/1/2019,3,14,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970722
358222,111200830,ED-18-15-01366,3/1/2019,4/1/2019,24,32,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970723
358223,111200840,ED-18-15-01340,3/1/2019,4/1/2019,25,41,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970724
358224,111200842,ED-18-15-01477,3/1/2019,4/1/2019,3,7,4,0,0,0,2,,0,4/2/19 13:02,WIN,1970725
358225,111200850,ED-18-15-01333,3/1/2019,4/1/2019,24,34,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970726
358226,111200860,ED-18-15-01475,3/1/2019,4/1/2019,23,37,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970727
358227,111200870,17NB023593,3/1/2019,4/1/2019,306,321,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970728
358228,111200881,140109697,3/1/2019,4/1/2019,574,583,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970729
358229,111200882,80601255,3/1/2019,4/1/2019,753,763,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970730
358230,111200890,ED-18-15-01339,3/1/2019,4/1/2019,9,15,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970731
358231,111200900,ED-18-15-01335,3/1/2019,4/1/2019,31,55,24,0,0,0,2,,0,4/2/19 13:02,WIN,1970732
358232,111200910,1331,3/1/2019,4/1/2019,964,995,31,0,0,0,2,,0,4/2/19 13:02,WIN,1970733
358233,111200920,17NB04326,3/1/2019,4/1/2019,317,338,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970734
360085,111200921,112104108,3/5/2019,4/5/2019,2,8,6,0,0,0,2,,0,4/8/19 17:16,WIN,1972586
358234,111200930,ED-18-15-01638,3/1/2019,4/1/2019,30,53,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970735
358235,111200931,ED-18-15-01250,3/1/2019,4/1/2019,15,25,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970736
358236,111200940,ED-18-15-09708,3/1/2019,4/1/2019,18,33,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970737
358237,111200950,ED-18-15-01431,3/1/2019,4/1/2019,2,7,5,0,0,0,2,,0,4/2/19 13:02,WIN,1970738
358238,111200960,ED-18-15-01557,3/1/2019,4/1/2019,15,26,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970739
358239,111200961,ED-18-15-01648,3/1/2019,4/1/2019,9,15,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970740
358240,111200970,ED-18-15-01556,3/1/2019,4/1/2019,23,38,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970741
358241,111200980,ED-18-15-01433,3/1/2019,4/1/2019,2,10,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970742
358242,111200990,ED-18-15-01360,3/1/2019,4/1/2019,11,19,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970743
358243,111201020,ED-18-15-01358,3/1/2019,4/1/2019,32,48,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970744
358244,111201030,ED-18-15-01552,3/1/2019,4/1/2019,16,26,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970745
358246,111201060,ED-18-15-01356,3/1/2019,4/1/2019,20,33,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970747
358247,111201070,ED-18-15-09895,3/1/2019,4/1/2019,20,36,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970748
358248,111201080,17NB023591,3/1/2019,4/1/2019,568,598,30,0,0,0,2,,0,4/2/19 13:02,WIN,1970749
358249,111201090,ED-18-15-01636,3/1/2019,4/1/2019,34,58,24,0,0,0,2,,0,4/2/19 13:02,WIN,1970750
358250,111201100,ED-18-15-01329,3/1/2019,4/1/2019,24,44,20,0,0,0,2,,0,4/2/19 13:02,WIN,1970751
358251,111201110,ED-18-15-01635,3/1/2019,4/1/2019,24,41,17,0,0,0,2,,0,4/2/19 13:02,WIN,1970752
358252,111201120,ED-18-15-01634,3/1/2019,4/1/2019,15,27,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970753
358253,111201140,ED-18-15-09940,3/1/2019,4/1/2019,21,33,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970754
358254,111201741,ED-18-15-01337,3/1/2019,4/1/2019,47,78,31,0,0,0,2,,0,4/2/19 13:02,WIN,1970755
358255,111201760,17NB044551,3/1/2019,4/1/2019,307,320,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970756
358256,111201780,1002459,3/1/2019,4/1/2019,839,847,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970757
358257,111201790,ED-18-15-10258,3/1/2019,4/1/2019,18,36,18,0,0,0,2,,0,4/2/19 13:02,WIN,1970758
358258,111201820,990612512,3/1/2019,4/1/2019,2405,2414,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970759
358259,111201840,ED-18-15-10259,3/1/2019,4/1/2019,15,28,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970760
358260,111201860,1401006759,3/1/2019,4/1/2019,629,643,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970761
358261,111201890,ED-18-15-01303,3/1/2019,4/1/2019,8,17,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970762
358262,111201920,1202399,3/1/2019,4/1/2019,985,1008,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970763
358263,111202060,ED-18-15-01472,3/1/2019,4/1/2019,6,27,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970764
358264,111202100,90272737,3/1/2019,4/1/2019,114,123,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970765
358265,111202110,ED-18-15-10077,3/1/2019,4/1/2019,597,643,46,0,0,0,2,,0,4/2/19 13:02,WIN,1970766
358266,111202140,90272913,3/1/2019,4/1/2019,819,833,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970767
360086,111202141,10302349,3/5/2019,4/5/2019,12,35,23,0,0,0,2,,0,4/8/19 17:16,WIN,1972587
358267,111202150,90272711,3/1/2019,4/1/2019,1163,1184,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970768
358268,111202180,60103043,3/1/2019,4/1/2019,906,917,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970769
358269,111202210,1000861,3/1/2019,4/1/2019,830,832,2,0,0,0,2,,0,4/2/19 13:02,WIN,1970770
358270,111202220,17NB045085,3/1/2019,4/1/2019,818,849,31,0,0,0,2,,0,4/2/19 13:02,WIN,1970771
358271,111202270,17NB026984,3/1/2019,4/1/2019,369,394,25,0,0,0,2,,0,4/2/19 13:02,WIN,1970772
358272,111202300,ED-18-15-01637,3/1/2019,4/1/2019,7,14,7,0,0,0,2,,0,4/2/19 13:02,WIN,1970773
358273,111202310,ED-18-15-01631,3/1/2019,4/1/2019,29,43,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970774
358274,111202340,ED-18-15-10262,3/1/2019,4/1/2019,27,47,20,0,0,0,2,,0,4/2/19 13:02,WIN,1970775
358275,111202360,90272919,3/1/2019,4/1/2019,599,603,4,0,0,0,2,,0,4/2/19 13:02,WIN,1970776
358276,111202370,ED-18-15-10156,3/1/2019,4/1/2019,16,27,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970777
358277,111202400,ED-18-15-09728,3/1/2019,4/1/2019,12,23,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970778
358278,111202440,ED-18-15-01336,3/1/2019,4/1/2019,13,21,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970779
358279,111202470,ED-18-15-09746,3/1/2019,4/1/2019,9,17,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970780
358280,111202540,ED-18-15-01633,3/1/2019,4/1/2019,10,16,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970781
358281,111202550,90272678,3/1/2019,4/1/2019,540,555,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970782
358282,111202560,ED-18-15-01524,3/1/2019,4/1/2019,21,35,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970783
358283,111202580,17NB036354,3/1/2019,4/1/2019,537,571,34,0,0,0,2,,0,4/2/19 13:02,WIN,1970784
358284,111202600,727,3/1/2019,4/1/2019,776,789,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970785
358285,111202620,679,3/1/2019,4/1/2019,771,787,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970786
358286,111202650,ED-18-15-01528,3/1/2019,4/1/2019,13,18,5,0,0,0,2,,0,4/2/19 13:02,WIN,1970787
358287,111202670,17NB44553,3/1/2019,4/1/2019,450,479,29,0,0,0,2,,0,4/2/19 13:02,WIN,1970788
358288,111202840,ED-18-15-01277,3/1/2019,4/1/2019,34,57,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970789
358289,111202860,1600540670,3/1/2019,4/1/2019,447,462,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970790
358290,111202880,140812202,3/1/2019,4/1/2019,761,786,25,0,0,0,2,,0,4/2/19 13:02,WIN,1970791
358291,111202894,2440,3/1/2019,4/1/2019,862,870,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970792
358292,111202900,ED-18-15-01508,3/1/2019,4/1/2019,65,109,44,0,0,0,2,,0,4/2/19 13:02,WIN,1970793
358293,111202920,ED-18-15-01268,3/1/2019,4/1/2019,26,45,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970794
358294,111202940,17NB044552,3/1/2019,4/1/2019,262,276,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970795
358295,111202980,17NB026981,3/1/2019,4/1/2019,443,462,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970796
358296,111203000,100311140,3/1/2019,4/1/2019,957,966,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970797
358297,111203020,ED-18-15-10436,3/1/2019,4/1/2019,4,17,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970798
358298,111203040,ED-18-15-0174,3/1/2019,4/1/2019,2,14,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970799
358299,111203060,402020,3/1/2019,4/1/2019,3,15,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970800
358300,111203120,ED-18-15-01632,3/1/2019,4/1/2019,25,44,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970801
358301,111203140,17NB026988,3/1/2019,4/1/2019,323,335,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970802
358302,111203150,ED-18-15-09643,3/1/2019,4/1/2019,13,21,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970803
358303,111203160,150913724,3/1/2019,4/1/2019,460,499,39,0,0,0,2,,0,4/2/19 13:02,WIN,1970804
358304,111203170,ED-18-15-01338,3/1/2019,4/1/2019,26,38,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970805
358305,111203180,60103233,3/1/2019,4/1/2019,0,12,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970806
358306,111203190,107259,3/1/2019,4/1/2019,978,987,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970807
358307,111203200,150903292,3/1/2019,4/1/2019,367,375,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970808
358308,111203210,ED-18-15-09539,3/1/2019,4/1/2019,16,27,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970809
358309,111203240,17NB026989,3/1/2019,4/1/2019,628,661,33,0,0,0,2,,0,4/2/19 13:02,WIN,1970810
358310,111203250,1045298,3/1/2019,4/1/2019,46,54,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970811
360087,111203260,22372,3/5/2019,4/5/2019,379,383,4,0,0,0,2,,0,4/8/19 17:16,WIN,1972588
358311,111203280,ED-18-15-01523,3/1/2019,4/1/2019,18,27,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970812
358312,111203310,101021623,3/1/2019,4/1/2019,323,326,3,0,0,0,2,,0,4/2/19 13:02,WIN,1970813
358313,111203311,ED-18-15-01434,3/1/2019,4/1/2019,4,19,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970814
358314,111203312,101020860,3/1/2019,4/1/2019,952,967,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970815
358504,111203313,101023810,3/2/2019,4/2/2019,760,778,18,0,0,0,2,,0,4/3/19 16:49,WIN,1971005
358315,111203316,ED-18-15-07546,3/1/2019,4/1/2019,10,15,5,0,0,0,2,,0,4/2/19 13:02,WIN,1970816
360088,111203410,140107013,3/5/2019,4/5/2019,565,580,15,0,0,0,2,,0,4/8/19 17:16,WIN,1972589
360089,111203440,96633,3/5/2019,4/5/2019,8,20,12,0,0,0,2,,0,4/8/19 17:16,WIN,1972590
360090,111203460,980122991,3/5/2019,4/5/2019,3,9,6,0,0,0,2,,0,4/8/19 17:16,WIN,1972591
360091,111203570,9601996,3/5/2019,4/5/2019,795,805,10,0,0,0,2,,0,4/8/19 17:16,WIN,1972592
360092,111203590,90379991,3/5/2019,4/5/2019,6,17,11,0,0,0,2,,0,4/8/19 17:16,WIN,1972593
360093,111203660,9050560,3/5/2019,4/5/2019,4,22,18,0,0,0,2,,0,4/8/19 17:16,WIN,1972594
360094,111203740,909,3/5/2019,4/5/2019,4,23,19,0,0,0,2,,0,4/8/19 17:16,WIN,1972595
360095,111203750,60505169,3/5/2019,4/5/2019,8,19,11,0,0,0,2,,0,4/8/19 17:16,WIN,1972596
360096,111203760,4240523,3/5/2019,4/5/2019,1,8,7,0,0,0,2,,0,4/8/19 17:16,WIN,1972597
360097,111203761,400685,3/5/2019,4/5/2019,285,292,7,0,0,0,2,,0,4/8/19 17:16,WIN,1972598
360098,111203860,50018,3/5/2019,4/5/2019,8,23,15,0,0,0,2,,0,4/8/19 17:16,WIN,1972599
360099,111203890,102205064,3/5/2019,4/5/2019,1,7,6,0,0,0,2,,0,4/8/19 17:16,WIN,1972600
358316,111203900,17NB026690,3/1/2019,4/1/2019,238,260,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970817
358317,111203940,17NB026987,3/1/2019,4/1/2019,270,286,16,0,0,0,2,,0,4/2/19 13:02,WIN,1970818
358318,111203960,ED-18-15-01606,3/1/2019,4/1/2019,27,56,29,0,0,0,2,,0,4/2/19 13:02,WIN,1970819
358319,111203961,ED-18-15-09943,3/1/2019,4/1/2019,2,11,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970820
358320,111204180,4240472,3/1/2019,4/1/2019,972,976,4,0,0,0,2,,0,4/2/19 13:02,WIN,1970821
358321,111204200,ED-18-15-01601,3/1/2019,4/1/2019,50,64,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970822
358322,111204280,17NB028125,3/1/2019,4/1/2019,412,433,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970823
358323,111204290,ED-18-15-01604,3/1/2019,4/1/2019,21,38,17,0,0,0,2,,0,4/2/19 13:02,WIN,1970824
358324,111204340,ED-18-15-01377,3/1/2019,4/1/2019,7,13,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970825
358325,111204420,ED-18-15-01603,3/1/2019,4/1/2019,1,15,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970826
358326,111204510,18NB046292,3/1/2019,4/1/2019,398,440,42,0,0,0,2,,0,4/2/19 13:02,WIN,1970827
358327,111204560,14739,3/1/2019,4/1/2019,805,817,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970828
358328,111204570,2309,3/1/2019,4/1/2019,755,770,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970829
360100,111204610,70902938,3/5/2019,4/5/2019,158,158,0,0,0,0,2,,0,4/8/19 17:16,WIN,1972601
358329,111204620,44088,3/1/2019,4/1/2019,290,315,25,0,0,0,2,,0,4/2/19 13:02,WIN,1970830
358330,111204624,ED-18-15-01583,3/1/2019,4/1/2019,29,48,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970831
358331,111204700,1320,3/1/2019,4/1/2019,1025,1046,21,0,0,0,2,,0,4/2/19 13:02,WIN,1970832
358332,111204710,11-01139,3/1/2019,4/1/2019,858,867,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970833
358333,111204720,990612785,3/1/2019,4/1/2019,5,20,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970834
358334,111204730,401315,3/1/2019,4/1/2019,334,340,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970835
358335,111204750,400666,3/1/2019,4/1/2019,395,406,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970836
358336,111204751,227,3/1/2019,4/1/2019,778,789,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970837
358337,111204760,1475,3/1/2019,4/1/2019,751,765,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970838
358338,111204940,ED-18-15-01658,3/1/2019,4/1/2019,15,27,12,0,0,0,2,,0,4/2/19 13:02,WIN,1970839
358339,111204950,2290,3/1/2019,4/1/2019,787,797,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970840
358340,111205140,ED-18-15-01609,3/1/2019,4/1/2019,30,53,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970841
358341,111205220,ED-18-15-01522,3/1/2019,4/1/2019,28,47,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970842
358342,111205230,ED-18-15-01558,3/1/2019,4/1/2019,39,71,32,0,0,0,2,,0,4/2/19 13:02,WIN,1970843
358343,111205240,ED-18-15-10145,3/1/2019,4/1/2019,34,53,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970844
358344,111205300,ED-18-15-01649,3/1/2019,4/1/2019,13,54,41,0,0,0,2,,0,4/2/19 13:02,WIN,1970845
358345,111205310,ED-18-15-01530,3/1/2019,4/1/2019,31,53,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970846
358346,111205340,ED-18-15-01529,3/1/2019,4/1/2019,28,47,19,0,0,0,2,,0,4/2/19 13:02,WIN,1970847
358347,111205341,ED-18-15-01526,3/1/2019,4/1/2019,25,48,23,0,0,0,2,,0,4/2/19 13:02,WIN,1970848
358348,111205351,150913209,3/1/2019,4/1/2019,604,648,44,0,0,0,2,,0,4/2/19 13:02,WIN,1970849
358349,111205360,17NB036356,3/1/2019,4/1/2019,432,439,7,0,0,0,2,,0,4/2/19 13:02,WIN,1970850
358350,111205370,ED-18-15-01587,3/1/2019,4/1/2019,25,38,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970851
358351,111205410,17NB028121,3/1/2019,4/1/2019,408,440,32,0,0,0,2,,0,4/2/19 13:02,WIN,1970852
358352,111205430,17NB028126,3/1/2019,4/1/2019,1753,1901,148,0,0,0,2,,0,4/2/19 13:02,WIN,1970853
358353,111205450,ED-18-15-10142,3/1/2019,4/1/2019,14,25,11,0,0,0,2,,0,4/2/19 13:02,WIN,1970854
358354,111205800,160761238,3/1/2019,4/1/2019,280,289,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970855
358355,111205820,17NB028130,3/1/2019,4/1/2019,548,576,28,0,0,0,2,,0,4/2/19 13:02,WIN,1970856
358356,111205822,ED-18-15-01554,3/1/2019,4/1/2019,15,24,9,0,0,0,2,,0,4/2/19 13:02,WIN,1970857
358357,111205880,17NB028128,3/1/2019,4/1/2019,313,405,92,0,0,0,2,,0,4/2/19 13:02,WIN,1970858
358358,111205900,1167,3/1/2019,4/1/2019,0,5,5,0,0,0,2,,0,4/2/19 13:02,WIN,1970859
358359,111205910,17NB036352,3/1/2019,4/1/2019,116,122,6,0,0,0,2,,0,4/2/19 13:02,WIN,1970860
358360,111205920,20932018,3/1/2019,4/1/2019,0,3,3,0,0,0,2,,0,4/2/19 13:02,WIN,1970861
358361,111205940,ED-18-15-01560,3/1/2019,4/1/2019,96,111,15,0,0,0,2,,0,4/2/19 13:02,WIN,1970862
