MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
339574,411204490,21004134,9-4-2018,10-4-2018,1629,1643,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952075
339575,411204500,9663679,9-4-2018,10-4-2018,3793,3815,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952076
339576,411204521,9772507,9-4-2018,10-4-2018,2278,2287,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952077
339577,411204530,87060745,9-4-2018,10-4-2018,1482,1489,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952078
339578,411204533,80602344,9-4-2018,10-4-2018,1893,1918,25,0,0,0,2,,0,10-4-2018 15:19,WIN,1952079
339579,411204550,80801818,9-4-2018,10-4-2018,2106,2128,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952080
339580,411204554,1108071,9-4-2018,10-4-2018,1696,1727,31,0,0,0,2,,0,10-4-2018 15:19,WIN,1952081
339581,411204590,903064,9-4-2018,10-4-2018,1425,1434,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952082
339582,411204591,101507247,9-4-2018,10-4-2018,1727,1734,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952083
339583,411204610,40700769,9-4-2018,10-4-2018,1878,1888,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952084
339584,411204612,80603672,9-4-2018,10-4-2018,1866,1917,51,0,0,0,2,,0,10-4-2018 15:19,WIN,1952085
339585,411204624,112504079,9-4-2018,10-4-2018,1550,1560,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952086
339586,411204630,40201167,9-4-2018,10-4-2018,1533,1546,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952087
339587,411204633,60506065,9-4-2018,10-4-2018,2170,2338,168,0,0,0,2,,0,10-4-2018 15:19,WIN,1952088
339588,411204634,2304293,9-4-2018,10-4-2018,1107,1114,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952089
339589,411204640,10172047,9-4-2018,10-4-2018,427,433,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952090
339590,411204650,21113459,9-4-2018,10-4-2018,2018,2027,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952091
339591,411204670,20041103045,9-4-2018,10-4-2018,1510,1518,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952092
339592,411204671,60208142,9-4-2018,10-4-2018,1617,1633,16,0,0,0,2,,0,10-4-2018 15:19,WIN,1952093
339593,411204672,160133576,9-4-2018,10-4-2018,195,206,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952094
339642,411205690,80602477,9-4-2018,10-4-2018,1938,1963,25,0,0,0,2,,0,10-4-2018 15:19,WIN,1952143
339643,411205700,2,9-4-2018,10-4-2018,777,783,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952144
339644,411205740,150202855,9-4-2018,10-4-2018,643,660,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952145
339645,411205750,10713208,9-4-2018,10-4-2018,1159,1171,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952146
339647,411205770,70904531,9-4-2018,10-4-2018,1536,1554,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952148
339648,411205790,101507282,9-4-2018,10-4-2018,1495,1506,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952149
339649,411205800,53003100,9-4-2018,10-4-2018,1705,1712,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952150
339650,411205810,1101504,9-4-2018,10-4-2018,703,721,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952151
339651,411205840,1101561,9-4-2018,10-4-2018,292,309,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952152
339652,411205860,6070034,9-4-2018,10-4-2018,877,889,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952153
339653,411205870,6070601,9-4-2018,10-4-2018,1275,1291,16,0,0,0,2,,0,10-4-2018 15:19,WIN,1952154
339663,411206000,9663846,9-4-2018,10-4-2018,2319,2325,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952164
339661,411205980,140107994,9-4-2018,10-4-2018,554,567,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952162
339662,411205990,1107034,9-4-2018,10-4-2018,2247,2261,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952163
339664,411206020,1103052,9-4-2018,10-4-2018,1901,1912,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952165
339665,411206030,100306550,9-4-2018,10-4-2018,858,861,3,0,0,0,2,,0,10-4-2018 15:19,WIN,1952166
339666,411206050,100314918,9-4-2018,10-4-2018,1088,1098,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952167
339667,411206070,100311149,9-4-2018,10-4-2018,1419,1441,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952168
339654,411205880,163669,9-4-2018,10-4-2018,1550,1560,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952155
339655,411205900,967765,9-4-2018,10-4-2018,2310,2318,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952156
339656,411205910,17nb038337,9-4-2018,10-4-2018,89,109,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952157
339657,411205920,20041107034,9-4-2018,10-4-2018,1219,1229,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952158
339658,411205940,1101300,9-4-2018,10-4-2018,463,465,2,0,0,0,2,,0,10-4-2018 15:19,WIN,1952159
339659,411205950,40700394,9-4-2018,10-4-2018,209,209,0,0,0,0,2,,0,10-4-2018 15:19,WIN,1952160
339660,411205970,6271052,9-4-2018,10-4-2018,1867,1882,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952161
339668,411206080,80801993,9-4-2018,10-4-2018,1339,1352,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952169
339669,411206090,100313090,9-4-2018,10-4-2018,285,297,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952170
339670,411206110,100313078,9-4-2018,10-4-2018,658,666,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952171
339671,411206120,100311066,9-4-2018,10-4-2018,1108,1119,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952172
339672,411206130,031891-18,9-4-2018,10-4-2018,7,51,44,0,0,0,2,,0,10-4-2018 15:19,WIN,1952173
339673,411206140,80601899,9-4-2018,10-4-2018,975,986,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952174
339674,411206150,2048,9-4-2018,10-4-2018,509,519,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952175
339675,411206170,97104100,9-4-2018,10-4-2018,2765,2782,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952176
339676,411206180,100418623,9-4-2018,10-4-2018,1453,1468,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952177
339677,411206190,100418508,9-4-2018,10-4-2018,1992,2001,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952178
339678,411206200,112203905,9-4-2018,10-4-2018,1699,1713,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952179
339679,411206210,112504446,9-4-2018,10-4-2018,1717,1732,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952180
339680,411206230,101507290,9-4-2018,10-4-2018,1718,1742,24,0,0,0,2,,0,10-4-2018 15:19,WIN,1952181
339681,411206240,80801962,9-4-2018,10-4-2018,719,726,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952182
339682,411206250,112503091,9-4-2018,10-4-2018,1357,1373,16,0,0,0,2,,0,10-4-2018 15:19,WIN,1952183
339683,411206260,1106007,9-4-2018,10-4-2018,1497,1516,19,0,0,0,2,,0,10-4-2018 15:19,WIN,1952184
339684,411206300,112504413,9-4-2018,10-4-2018,819,820,1,0,0,0,2,,0,10-4-2018 15:19,WIN,1952185
339685,411206310,1105101,9-4-2018,10-4-2018,2221,2232,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952186
339686,411206320,101021643,9-4-2018,10-4-2018,1118,1129,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952187
339687,411206330,101021633,9-4-2018,10-4-2018,698,700,2,0,0,0,2,,0,10-4-2018 15:19,WIN,1952188
339688,411206340,101021789,9-4-2018,10-4-2018,1117,1129,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952189
339689,411206350,501551,9-4-2018,10-4-2018,127,136,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952190
339690,411206370,101020851,9-4-2018,10-4-2018,941,952,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952191
339691,411206380,101023503,9-4-2018,10-4-2018,833,842,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952192
339692,411206390,101021184,9-4-2018,10-4-2018,757,764,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952193
339693,411206400,101021180,9-4-2018,10-4-2018,557,567,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952194
339694,411206420,101023542,9-4-2018,10-4-2018,1253,1273,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952195
339695,411206430,101023878,9-4-2018,10-4-2018,841,855,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952196
339696,411206440,101023771,9-4-2018,10-4-2018,1460,1482,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952197
339697,411206450,101020963,9-4-2018,10-4-2018,245,253,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952198
339698,411206480,1010120132,9-4-2018,10-4-2018,680,684,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952199
339699,411206490,101021183,9-4-2018,10-4-2018,1131,1153,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952200
339700,411206500,60408204,9-4-2018,10-4-2018,1423,1429,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952201
339701,411206530,1886,9-4-2018,10-4-2018,790,800,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952202
339702,411206540,2435,9-4-2018,10-4-2018,926,927,1,0,0,0,2,,0,10-4-2018 15:19,WIN,1952203
339703,411206544,2555,9-4-2018,10-4-2018,707,717,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952204
339704,411206547,2407,9-4-2018,10-4-2018,716,726,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952205
339705,411206548,2379,9-4-2018,10-4-2018,672,672,0,0,0,0,2,,0,10-4-2018 15:19,WIN,1952206
339706,411206549,2392,9-4-2018,10-4-2018,1051,1061,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952207
339707,411206550,2176,9-4-2018,10-4-2018,745,751,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952208
339708,411206553,1131,9-4-2018,10-4-2018,764,774,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952209
339709,411206555,40326020,9-4-2018,10-4-2018,1211,1218,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952210
339842,411209321,70900629,9-4-2018,10-4-2018,1485,1500,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952343
339843,413203330,40703246,9-4-2018,10-4-2018,1897,1907,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952344
339844,414201394,1102047,9-4-2018,10-4-2018,1923,1933,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952345
339845,414201420,102205085,9-4-2018,10-4-2018,2093,2108,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952346
339830,411206701,17NB039400,9-4-2018,10-4-2018,41,50,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952331
339831,411206702,3040,9-4-2018,10-4-2018,462,491,29,0,0,0,2,,0,10-4-2018 15:19,WIN,1952332
339832,411206703,17NB0339657,9-4-2018,10-4-2018,73,93,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952333
339833,411206704,17NB042501,9-4-2018,10-4-2018,2,2,0,0,0,0,2,,0,10-4-2018 15:19,WIN,1952334
339834,411206705,17NB042502,9-4-2018,10-4-2018,33,39,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952335
339835,411206706,70904540,9-4-2018,10-4-2018,1054,1060,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952336
339836,411206707,18NB0492795,9-4-2018,10-4-2018,12,18,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952337
339837,411206708,80802239,9-4-2018,10-4-2018,1469,1479,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952338
339838,411206709,17NB049285,9-4-2018,10-4-2018,18,27,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952339
339839,411206710,160761245-OLD,9-4-2018,10-4-2018,501,524,23,0,0,0,2,,0,10-4-2018 15:19,WIN,1952340
339710,411206556,21003559,9-4-2018,10-4-2018,3113,3164,51,0,0,0,2,,0,10-4-2018 15:19,WIN,1952211
339711,411206557,1100595,9-4-2018,10-4-2018,604,614,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952212
339712,411206558,1102398,9-4-2018,10-4-2018,998,1013,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952213
339713,411206559,80801588,9-4-2018,10-4-2018,1509,1521,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952214
339714,411206560,100343000,9-4-2018,10-4-2018,597,603,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952215
339715,411206561,1101082,9-4-2018,10-4-2018,1307,1315,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952216
339716,411206562,1102578,9-4-2018,10-4-2018,601,606,5,0,0,0,2,,0,10-4-2018 15:19,WIN,1952217
339717,411206563,1102524,9-4-2018,10-4-2018,858,871,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952218
339718,411206564,1101924,9-4-2018,10-4-2018,704,709,5,0,0,0,2,,0,10-4-2018 15:19,WIN,1952219
339719,411206565,1101311,9-4-2018,10-4-2018,558,578,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952220
339720,411206566,1001585,9-4-2018,10-4-2018,1102,1113,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952221
339721,411206567,1001019,9-4-2018,10-4-2018,575,583,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952222
339722,411206568,1002831,9-4-2018,10-4-2018,882,895,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952223
339723,411206569,1002236,9-4-2018,10-4-2018,810,817,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952224
339724,411206570,1103097,9-4-2018,10-4-2018,744,751,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952225
339725,411206571,1101028,9-4-2018,10-4-2018,412,418,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952226
339726,411206573,1102746,9-4-2018,10-4-2018,570,576,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952227
339727,411206574,1102408,9-4-2018,10-4-2018,1252,1269,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952228
339728,411206575,17NB04050885,9-4-2018,10-4-2018,39,47,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952229
339729,411206577,1101755,9-4-2018,10-4-2018,1449,1474,25,0,0,0,2,,0,10-4-2018 15:19,WIN,1952230
339730,411206578,1101066,9-4-2018,10-4-2018,891,901,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952231
339731,411206579,1101812,9-4-2018,10-4-2018,525,533,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952232
339732,411206580,1102016,9-4-2018,10-4-2018,917,930,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952233
339733,411206581,1102444,9-4-2018,10-4-2018,537,564,27,0,0,0,2,,0,10-4-2018 15:19,WIN,1952234
339734,411206582,1102328,9-4-2018,10-4-2018,771,785,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952235
339735,411206584,1101567,9-4-2018,10-4-2018,766,775,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952236
339736,411206587,967323,9-4-2018,10-4-2018,652,663,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952237
339737,411206588,1000765,9-4-2018,10-4-2018,907,942,35,0,0,0,2,,0,10-4-2018 15:19,WIN,1952238
339738,411206589,1102552,9-4-2018,10-4-2018,503,511,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952239
339739,411206592,1101957,9-4-2018,10-4-2018,596,614,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952240
339740,411206593,11-01107,9-4-2018,10-4-2018,624,641,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952241
339741,411206594,43299,9-4-2018,10-4-2018,828,846,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952242
339742,411206595,10-00106,9-4-2018,10-4-2018,573,577,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952243
339743,411206596,10-02894,9-4-2018,10-4-2018,755,767,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952244
339744,411206597,10-02701,9-4-2018,10-4-2018,780,802,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952245
339745,411206598,43511,9-4-2018,10-4-2018,906,928,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952246
339746,411206599,43723,9-4-2018,10-4-2018,1118,1141,23,0,0,0,2,,0,10-4-2018 15:19,WIN,1952247
339747,411206600,43782,9-4-2018,10-4-2018,419,422,3,0,0,0,2,,0,10-4-2018 15:19,WIN,1952248
339748,411206601,50122,9-4-2018,10-4-2018,603,610,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952249
339749,411206603,45355,9-4-2018,10-4-2018,815,825,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952250
339750,411206605,51462,9-4-2018,10-4-2018,706,717,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952251
339751,411206606,46565,9-4-2018,10-4-2018,518,528,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952252
339752,411206607,13674,9-4-2018,10-4-2018,408,419,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952253
339753,411206608,12766,9-4-2018,10-4-2018,476,489,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952254
339754,411206610,17NB045494,9-4-2018,10-4-2018,200,241,41,0,0,0,2,,0,10-4-2018 15:19,WIN,1952255
339755,411206611,91,9-4-2018,10-4-2018,644,651,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952256
339756,411206612,2688,9-4-2018,10-4-2018,555,565,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952257
339757,411206614,1731,9-4-2018,10-4-2018,800,814,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952258
339758,411206615,1679,9-4-2018,10-4-2018,505,509,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952259
339759,411206616,1528,9-4-2018,10-4-2018,449,456,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952260
339760,411206617,2429,9-4-2018,10-4-2018,211,218,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952261
339761,411206618,101020963,9-4-2018,10-4-2018,872,881,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952262
339762,411206619,160652005,9-4-2018,10-4-2018,118,122,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952263
339763,411206620,160761570,9-4-2018,10-4-2018,174,184,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952264
339764,411206621,600805,9-4-2018,10-4-2018,444,456,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952265
339765,411206622,425,9-4-2018,10-4-2018,480,500,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952266
339766,411206623,2379,9-4-2018,10-4-2018,1019,1029,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952267
339767,411206624,602438,9-4-2018,10-4-2018,813,831,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952268
339768,411206625,4341,9-4-2018,10-4-2018,172,178,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952269
339769,411206626,140912256,9-4-2018,10-4-2018,686,699,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952270
339770,411206628,140912213,9-4-2018,10-4-2018,973,994,21,0,0,0,2,,0,10-4-2018 15:19,WIN,1952271
339771,411206630,140105064,9-4-2018,10-4-2018,505,516,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952272
339772,411206631,140105013,9-4-2018,10-4-2018,418,428,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952273
339773,411206632,140106463,9-4-2018,10-4-2018,326,333,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952274
339774,411206633,140106573,9-4-2018,10-4-2018,575,595,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952275
339775,411206638,140107051,9-4-2018,10-4-2018,464,489,25,0,0,0,2,,0,10-4-2018 15:19,WIN,1952276
339776,411206639,140105213,9-4-2018,10-4-2018,467,482,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952277
339777,411206640,140106772,9-4-2018,10-4-2018,285,294,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952278
339778,411206642,140166757,9-4-2018,10-4-2018,0,14,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952279
339779,411206643,140106529,9-4-2018,10-4-2018,406,418,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952280
339780,411206645,150200570,9-4-2018,10-4-2018,350,358,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952281
339781,411206646,13784,9-4-2018,10-4-2018,631,641,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952282
339782,411206647,150202890,9-4-2018,10-4-2018,322,337,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952283
339783,411206648,140812228,9-4-2018,10-4-2018,329,331,2,0,0,0,2,,0,10-4-2018 15:19,WIN,1952284
339784,411206649,150202712,9-4-2018,10-4-2018,347,365,18,0,0,0,2,,0,10-4-2018 15:19,WIN,1952285
339785,411206650,150202884,9-4-2018,10-4-2018,380,390,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952286
339786,411206652,1874,9-4-2018,10-4-2018,462,474,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952287
339787,411206653,77,9-4-2018,10-4-2018,353,368,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952288
339788,411206654,150903293,9-4-2018,10-4-2018,328,341,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952289
339789,411206655,150903497,9-4-2018,10-4-2018,356,382,26,0,0,0,2,,0,10-4-2018 15:19,WIN,1952290
339791,411206657,150913733,9-4-2018,10-4-2018,353,357,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952292
339792,411206658,1100520,9-4-2018,10-4-2018,421,425,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952293
339793,411206659,1100731,9-4-2018,10-4-2018,737,740,3,0,0,0,2,,0,10-4-2018 15:19,WIN,1952294
339794,411206660,160134054,9-4-2018,10-4-2018,255,269,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952295
339795,411206661,02991-1,9-4-2018,10-4-2018,431,453,22,0,0,0,2,,0,10-4-2018 15:19,WIN,1952296
339796,411206662,160134064,9-4-2018,10-4-2018,319,344,25,0,0,0,2,,0,10-4-2018 15:19,WIN,1952297
339797,411206663,160134071,9-4-2018,10-4-2018,264,269,5,0,0,0,2,,0,10-4-2018 15:19,WIN,1952298
339798,411206664,160131496,9-4-2018,10-4-2018,214,223,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952299
339799,411206665,150715703,9-4-2018,10-4-2018,56,58,2,0,0,0,2,,0,10-4-2018 15:19,WIN,1952300
339800,411206666,150715705,9-4-2018,10-4-2018,310,315,5,0,0,0,2,,0,10-4-2018 15:19,WIN,1952301
339801,411206667,160133750,9-4-2018,10-4-2018,152,160,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952302
339802,411206668,160541483,9-4-2018,10-4-2018,156,162,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952303
339803,411206669,160650454,9-4-2018,10-4-2018,219,232,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952304
339804,411206670,160540666,9-4-2018,10-4-2018,244,271,27,0,0,0,2,,0,10-4-2018 15:19,WIN,1952305
339805,411206672,17NB027907,9-4-2018,10-4-2018,210,227,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952306
339806,411206673,160136384,9-4-2018,10-4-2018,157,163,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952307
339807,411206674,160134010,9-4-2018,10-4-2018,190,201,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952308
339808,411206675,160761254,9-4-2018,10-4-2018,94,131,37,0,0,0,2,,0,10-4-2018 15:19,WIN,1952309
339809,411206677,160761229,9-4-2018,10-4-2018,242,256,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952310
339810,411206678,160870325,9-4-2018,10-4-2018,234,246,12,0,0,0,2,,0,10-4-2018 15:19,WIN,1952311
339811,411206679,17NB027904,9-4-2018,10-4-2018,142,152,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952312
339812,411206680,TEMP 459,9-4-2018,10-4-2018,1357,1367,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952313
339813,411206681,17NB036339,9-4-2018,10-4-2018,184,188,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952314
339814,411206682,170382093,9-4-2018,10-4-2018,264,285,21,0,0,0,2,,0,10-4-2018 15:19,WIN,1952315
339815,411206685,170382086,9-4-2018,10-4-2018,82,89,7,0,0,0,2,,0,10-4-2018 15:19,WIN,1952316
339816,411206686,17nb033895,9-4-2018,10-4-2018,152,169,17,0,0,0,2,,0,10-4-2018 15:19,WIN,1952317
339817,411206687,17NB028339,9-4-2018,10-4-2018,126,135,9,0,0,0,2,,0,10-4-2018 15:19,WIN,1952318
339818,411206688,17NB029731,9-4-2018,10-4-2018,66,77,11,0,0,0,2,,0,10-4-2018 15:19,WIN,1952319
339819,411206689,17NB044556,9-4-2018,10-4-2018,84,92,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952320
339820,411206690,17NB040293,9-4-2018,10-4-2018,114,128,14,0,0,0,2,,0,10-4-2018 15:19,WIN,1952321
339821,411206691,17NB040291,9-4-2018,10-4-2018,199,214,15,0,0,0,2,,0,10-4-2018 15:19,WIN,1952322
339822,411206692,17NB045497,9-4-2018,10-4-2018,377,404,27,0,0,0,2,,0,10-4-2018 15:19,WIN,1952323
339823,411206693,17NB045293,9-4-2018,10-4-2018,63,69,6,0,0,0,2,,0,10-4-2018 15:19,WIN,1952324
339824,411206694,17NB045021,9-4-2018,10-4-2018,161,174,13,0,0,0,2,,0,10-4-2018 15:19,WIN,1952325
339826,411206697,17NB044426,9-4-2018,10-4-2018,35,43,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952327
339827,411206698,17NB043483,9-4-2018,10-4-2018,48,58,10,0,0,0,2,,0,10-4-2018 15:19,WIN,1952328
339828,411206699,17NB044410,9-4-2018,10-4-2018,172,191,19,0,0,0,2,,0,10-4-2018 15:19,WIN,1952329
339829,411206700,08053 OLD,9-4-2018,10-4-2018,2210,2230,20,0,0,0,2,,0,10-4-2018 15:19,WIN,1952330
339846,414201780,2660,9-4-2018,10-4-2018,1065,1073,8,0,0,0,2,,0,10-4-2018 15:19,WIN,1952347
339847,414201830,30126659,9-4-2018,10-4-2018,3776,3795,19,0,0,0,2,,0,10-4-2018 15:19,WIN,1952348
339848,414201970,60508097,9-4-2018,10-4-2018,3240,3264,24,0,0,0,2,,0,10-4-2018 15:19,WIN,1952349
339849,414202010,8511448,9-4-2018,10-4-2018,868,872,4,0,0,0,2,,0,10-4-2018 15:19,WIN,1952350
339850,414203250,981104391,9-4-2018,10-4-2018,3859,3875,16,0,0,0,2,,0,10-4-2018 15:19,WIN,1952351
