"111206890","10261226","11281","300","0","10981"
"311204200","10261227","689.45","689.45","0","0"
"111206860","10261228","249.45","249.45","0","0"
"111206900","10261229","200","200","0","0"
"111206910","10261230","219","209","-10","0"
"111207723","10261231","602.5","602.5","0","0"
"111206990","10261232","300","300","0","0"
"113207000","10261233","350","350","0","0"
"113207020","10261234","630.8","630.8","0","0"
"111203310","10261235","350","350","0","0"
"111207743","10261236","1771","1771","0","0"
"111207060","10261237","774.15","774.15","0","0"
"111207070","10261238","400","400","0","0"
"111203160","10261239","3993","1951.4","0","2041.6"
"111203316","10261240","400","400","0","0"
"111207130","10261241","387.25","387.25","0","0"
"111207180","10261242","333.75","333.75","0","0"
"111207200","10261243","440.75","440.75","0","0"
"111207210","10261244","455.4","455.4","0","0"
"111207220","10261245","1354.2","1354.2","0","0"
"111207190","10261246","636.25","636.25","0","0"
"114207240","10261247","3910","3910","0","0"
"114207250","10261248","1576","1576","0","0"
"211200010","10261249","1377.95","0","0","1377.95"
"111207729","10261250","400","400","0","0"
"211207755","10261251","2600","0","0","2600"
"211207756","10261252","12067.5","0","0","12067.5"
"211200060","10261253","307","307","0","0"
"211207918","10261254","400","400","0","0"
"211200100","10261255","333.75","333.75","0","0"
"211200110","10261256","200","200","0","0"
"211200130","10261257","440","440","0","0"
"211207720","10261258","535","535","0","0"
"211207788","10261259","333.75","333.75","0","0"
"211200150","10261260","333.75","317.07","-16.68","0"
"211200170","10261261","226.75","226.75","0","0"
"211200180","10261262","670","636.5","-33.5","0"
"214200214","10261263","3005.2","3005.2","0","0"
"211200190","10261264","387.25","387.25","0","0"
"211200200","10261265","308.3","308.3","0","0"
"211200230","10261266","501.25","476.19","-25.06","0"
"211200240","10261267","440","440","0","0"
"211200250","10261268","390","390","0","0"
"211200260","10261269","200","190","-10","0"
"211200420","10261270","200","200","0","0"
"211200381","10261271","220","220","0","0"
"211200380","10261272","200","200","0","0"
"211200280","10261273","220","220","0","0"
"211200300","10261274","1041.8999999999999","1041.8999999999999","0","0"
"211200310","10261275","587.1500000000001","587.1500000000001","0","0"
"214200330","10261276","7719.6","7719.6","0","0"
"211200340","10261277","551.4","551.4","0","0"
"211200360","10261278","307","307","0","0"
"211203709","10261279","200","200","0","0"
"211207716","10261280","200","200","0","0"
"211200390","10261281","414","414","0","0"
"311200270","10261282","200","200","0","0"
"211207753","10261283","670","670","0","0"
"211200450","10261284","367.15","367.15","0","0"
"211200460","10261285","1028.5","1028.5","0","0"
"211200480","10261286","1215","1215","0","0"
"211200490","10261287","484.85","484.85","0","0"
"211200500","10261288","200","200","0","0"
"211200520","10261289","501.25","476.19","-25.06","0"
"211200540","10261290","226.75","226.75","0","0"
"211200600","10261291","300","300","0","0"
"211207894","10261292","2857.2","2857.2","0","0"
"213200630","10261293","1552","1552","0","0"
"215200640","10261294","4612.55","4612.55","0","0"
"212200650","10261295","5623","5623","0","0"
"211207891","10261296","220","220","0","0"
"211200660","10261297","307","307","0","0"
"211200680","10261298","280.25","280.25","0","0"
"211200800","10261299","249.45","249.45","0","0"
"211200830","10261300","350","350","0","0"
"211200840","10261301","802.2","802.2","0","0"
"211200850","10261302","307","307","0","0"
"211200920","10261303","200","200","0","0"
"211200970","10261304","440","440","0","0"
"211201010","10261305","414","414","0","0"
"211201021","10261306","535","535","0","0"
"211207712","10261307","367.15","367.15","0","0"
