Bill_No,B_Code,Receivable,Collected,Adjustment,sequence
10262155,7,200,200,0,2587910
10262155,10,20,20,0,2591238
10262156,7,200,0,0,2587912
10262156,10,20,0,0,2591239
10262157,7,307,307,0,2587913
10262157,10,30.7,30.7,0,2591240
10262158,3,1139.9,0,0,2587915
10262158,7,280.25,280.25,0,2587914
10262158,10,28.05,28.05,0,2591241
10262159,3,278.85,278.85,0,2587917
10262159,7,280.25,280.25,0,2587916
10262159,10,28.05,28.05,0,2591242
10262160,3,969.65,969.65,0,2587919
10262160,7,467.5,467.5,0,2587918
10262160,10,46.75,46.75,0,2591243
10262161,7,200,200,0,2587920
10262161,10,20,20,0,2591244
10262162,7,200,200,0,2587921
10262163,7,200,190,-10,2587922
10262164,3,220,0,0,2587924
10262164,7,200,200,0,2587923
10262164,10,20,20,0,2591245
10262165,3,220,220,0,2587926
10262165,7,200,200,0,2587925
10262165,10,20,20,0,2591246
10262166,7,200,200,0,2587927
10262167,7,1957.4,1957.4,0,2587928
10262168,7,200,200,0,2587929
10262169,7,253.5,253.5,0,2587930
10262170,3,827.05,827.05,0,2587932
10262170,7,253.5,253.5,0,2587931
10262171,7,280.25,280.25,0,2587933
10262172,3,220,0,0,2587935
10262172,7,200,200,0,2587934
10262172,10,20,20,0,2591247
10262173,7,200,200,0,2587936
10262174,3,330,330,0,2587938
10262174,7,380.2,380.2,0,2587937
10262174,10,38.05,38.05,0,2591248
10262175,3,220,220,0,2587940
10262175,7,200,200,0,2587939
10262175,10,20,20,0,2591249
10262176,7,614,614,0,2587941
10262177,3,2594.95,200,0,2587943
10262177,7,969,0,0,2587942
10262177,10,96.9,0,0,2591250
10262178,7,226.75,226.75,0,2587944
10262178,10,22.7,22.7,0,2591251
10262179,3,0.8,0.8,0,2587946
10262179,7,660.9,660.9,0,2587945
10262180,7,200,200,0,2587947
10262181,7,1290.4,1290.4,0,2587948
10262181,10,129.05,129.05,0,2591252
10262182,7,1774,1774,0,2587949
10262183,3,2821.35,0,0,2587951
10262183,7,387.25,0,0,2587950
10262183,10,38.75,0,0,2591253
10262184,3,737.8,737.8,0,2587953
10262184,7,670,670,0,2587952
10262185,3,1949,1949,0,2587955
10262185,7,1911,1911,0,2587954
10262185,10,191.1,191.1,0,2591254
10262186,7,333.75,333.75,0,2587956
10262186,10,33.4,33.4,0,2591255
10262187,7,636.25,636.25,0,2587957
10262188,7,200,200,0,2587958
10262188,10,20,20,0,2591256
10262189,7,380.2,380.2,0,2587959
10262190,7,226.75,226.75,0,2587960
10262190,10,22.7,22.7,0,2591257
10262191,7,226.75,226.75,0,2587961
10262192,3,697.64,697.64,0,2587963
10262192,7,307,291.65,-15.35,2587962
10262193,7,200,200,0,2587964
10262193,10,20,20,0,2591258
10262194,7,200,200,0,2587965
10262195,7,400,400,0,2587966
10262195,10,40,40,0,2591259
10262196,3,0.3,0,0,2587968
10262196,7,300,300,0,2587967
10262197,7,660.9,0,0,2587969
10262197,10,66.1,0,0,2591260
10262198,7,660.9,660.9,0,2587970
10262199,7,387.25,387.25,0,2587971
10262199,10,38.75,38.75,0,2591261
10262200,7,200,200,0,2587972
10262201,3,2866.45,753.5,0,2587974
10262201,7,253.5,0,0,2587973
10262201,10,25.35,0,0,2591262
10262202,7,360.5,360.5,0,2587975
10262203,7,200,200,0,2587976
10262203,10,20,20,0,2591263
10262204,7,200,200,0,2587977
10262205,7,1307.8,1307.8,0,2587978
10262206,7,360.5,360.5,0,2587979
10262207,7,568.75,568.75,0,2587980
10262207,10,56.9,56.9,0,2591264
10262208,7,602.5,602.5,0,2587981
10262209,7,200,200,0,2587982
10262210,3,2938.35,2938.35,0,2587984
10262210,7,751.6,751.6,0,2587983
10262210,10,75.2,75.2,0,2591265
10262211,7,300,300,0,2587985
10262212,3,220,220,0,2587987
10262212,7,200,200,0,2587986
10262212,10,20,20,0,2591266
10262213,7,200,200,0,2587988
10262214,7,253.5,253.5,0,2587989
10262215,3,220,220,0,2587991
10262215,7,200,200,0,2587990
10262215,10,20,20,0,2591267
10262216,3,510.4,510.4,0,2587993
10262216,7,535,535,0,2587992
10262216,10,53.5,53.5,0,2591268
10262217,7,333.75,333.75,0,2587994
10262218,7,200,200,0,2587995
10262218,10,20,20,0,2591269
10262219,3,484.85,484.85,0,2587997
10262219,7,414,414,0,2587996
10262219,10,41.4,41.4,0,2591270
10262220,3,587.15,587.15,0,2587999
10262220,7,333.75,333.75,0,2587998
10262220,10,33.4,33.4,0,2591271
10262221,7,200,200,0,2588000
10262222,7,200,200,0,2588001
10262222,10,20,20,0,2591272
10262223,7,387.25,387.25,0,2588002
10262223,10,38.75,38.75,0,2591273
10262224,7,280.25,280.25,0,2588003
10262224,10,28.05,28.05,0,2591274
10262225,7,200,200,0,2588004
10262226,7,200,190,-10,2588005
10262226,10,19,19,0,2591275
10262227,7,333.75,333.75,0,2588006
10262227,10,33.4,33.4,0,2591276
10262228,7,200,200,0,2588007
10262229,7,387.25,387.25,0,2588008
10262230,7,200,200,0,2588009
10262230,10,20,20,0,2591277
10262231,3,220,0,0,2588011
10262231,7,200,200,0,2588010
10262231,10,20,20,0,2591278
10262232,7,802.2,802.2,0,2588012
10262232,10,80.25,80.25,0,2591279
10262233,7,200,200,0,2588013
10262234,7,333.75,333.75,0,2588014
10262235,7,200,200,0,2588015
10262236,7,200,190,-10,2588016
10262237,7,1174,1174,0,2588017
10262238,7,954,954,0,2588018
10262239,7,701,701,0,2588019
10262239,10,70.1,70.1,0,2591280
10262240,7,387.25,387.25,0,2588020
10262240,10,38.75,38.75,0,2591281
10262241,7,535,535,0,2588021
10262242,7,387.25,387.25,0,2588022
10262242,10,38.75,38.75,0,2591282
10262243,7,360.5,360.5,0,2588023
10262243,10,36.05,36.05,0,2591283
10262244,7,846,846,0,2588024
10262244,10,84.6,84.6,0,2591284
10262245,3,131.8,131.8,0,2588026
10262245,7,1856,1856,0,2588025
10262245,10,185.6,185.6,0,2591285
10262246,7,771.25,732.69,-38.56,2588027
10262246,10,73.3,73.3,0,2591286
10262247,7,200,200,0,2588028
10262248,3,642.2,642.2,0,2588030
10262248,7,200,200,0,2588029
10262248,10,20,20,0,2591287
10262249,7,253.5,253.5,0,2588031
10262250,7,200,190,-10,2588032
10262251,7,226.75,226.75,0,2588033
10262251,10,22.7,22.7,0,2591288
10262252,7,200,200,0,2588034
10262253,3,1362,0,0,2588036
10262253,7,501.25,501.25,0,2588035
10262253,10,50.15,50.15,0,2591289
10262254,7,200,200,0,2588037
10262255,7,805,764.75,-40.25,2588038
10262255,10,76.5,76.5,0,2591290
10262256,7,200,200,0,2588039
10262257,7,440.75,418.71,-22.04,2588040
10262258,3,220,0,0,2588042
10262258,7,200,200,0,2588041
10262258,10,20,20,0,2591291
10262259,7,333.75,333.75,0,2588043
10262260,3,4097.9,0,0,2588045
10262260,7,360.5,0,0,2588044
10262260,10,36.05,0,0,2591292
10262261,7,200,200,0,2588046
10262262,3,910.85,910.85,0,2588048
10262262,7,333.75,333.75,0,2588047
10262263,7,350,350,0,2588049
10262263,10,35,35,0,2591293
10262264,7,253.5,253.5,0,2588050
10262264,10,25.35,25.35,0,2591294
10262265,3,220,220,0,2588052
10262265,7,387.25,387.25,0,2588051
10262266,7,414,393.3,-20.7,2588053
10262267,7,360.5,360.5,0,2588054
10262268,3,220,220,0,2588056
10262268,7,200,200,0,2588055
10262268,10,20,20,0,2591295
10262269,7,568.75,568.75,0,2588057
10262269,10,56.9,56.9,0,2591296
10262270,3,514.25,0,0,2588059
10262270,7,1010,334.75,0,2588058
10262270,10,101,101,0,2591297
10262271,7,200,200,0,2588060
10262272,7,1051,1051,0,2588061
10262273,7,253.5,253.5,0,2588062
10262274,3,220,220,0,2588064
10262274,7,200,200,0,2588063
10262274,10,20,20,0,2591298
10262275,7,307,307,0,2588065
10262276,7,200,200,0,2588066
10262276,10,20,20,0,2591299
10262277,3,551.4,551.4,0,2588068
10262277,7,467.5,467.5,0,2588067
10262278,7,200,200,0,2588069
10262279,7,200,200,0,2588070
10262279,10,20,20,0,2591300
10262280,3,220,0,0,2588072
10262280,7,200,200,0,2588071
10262280,10,20,20,0,2591301
10262281,7,200,200,0,2588073
10262281,10,20,20,0,2591302
10262282,7,333.75,333.75,0,2588074
10262282,10,33.4,33.4,0,2591303
10262283,3,220,220,0,2588076
10262283,7,200,200,0,2588075
10262283,10,20,20,0,2591304
10262284,7,200,200,0,2588077
10262285,7,535,535,0,2588078
10262285,10,53.5,53.5,0,2591305
10262286,7,226.75,226.75,0,2588079
10262287,7,253.5,253.5,0,2588080
10262287,10,25.35,25.35,0,2591306
10262288,7,200,200,0,2588081
10262288,10,20,20,0,2591307
10262289,7,737.5,737.5,0,2588082
10262290,7,253.5,253.5,0,2588083
10262290,10,25.35,25.35,0,2591308
10262291,7,200,200,0,2588084
10262291,10,20,20,0,2591309
10262292,7,280.25,280.25,0,2588085
10262293,3,220,0,0,2588087
10262293,7,200,200,0,2588086
10262293,10,20,20,0,2591310
10262294,3,1251.3,1251.3,0,2588089
10262294,7,440.75,440.75,0,2588088
10262295,3,1.4,0,0,2588091
10262295,7,1174,1174,0,2588090
10262295,10,117.4,117.4,0,2591311
10262296,7,200,200,0,2588092
10262296,10,20,20,0,2591312
10262297,7,280.25,280.25,0,2588093
10262297,10,28.05,28.05,0,2591313
10262298,7,200,200,0,2588094
10262299,3,587.15,587.15,0,2588096
10262299,7,280.25,280.25,0,2588095
10262299,10,28.05,28.05,0,2591314
10262300,7,226.75,226.75,0,2588097
10262301,7,333.75,333.75,0,2588098
10262301,10,33.4,33.4,0,2591315
10262302,3,426,426,0,2588100
10262302,7,414,414,0,2588099
10262302,10,41.4,41.4,0,2591316
10262303,7,200,200,0,2588101
10262304,7,226.75,226.75,0,2588102
10262304,10,22.7,22.7,0,2591317
10262305,3,396.55,396.55,0,2588104
10262305,7,333.75,333.75,0,2588103
10262305,10,33.4,33.4,0,2591318
10262306,7,280.25,280.25,0,2588105
10262307,7,670,670,0,2588106
10262307,10,67,67,0,2591319
10262308,3,308.3,308.3,0,2588108
10262308,7,280.25,280.25,0,2588107
10262309,3,737,737,0,2588110
10262309,7,535,535,0,2588109
10262309,10,53.5,53.5,0,2591320
10262310,3,551.4,551.4,0,2588112
10262310,7,602.5,602.5,0,2588111
10262310,10,60.25,60.25,0,2591321
10262311,7,670,670,0,2588113
10262311,10,67,67,0,2591322
10262312,7,253.5,253.5,0,2588114
10262313,7,280.25,280.25,0,2588115
10262314,7,200,200,0,2588116
10262314,10,20,20,0,2591323
10262315,7,414,414,0,2588117
10262315,10,41.4,41.4,0,2591324
10262316,7,333.75,333.75,0,2588118
10262317,7,200,200,0,2588119
10262318,7,387.25,387.25,0,2588120
10262318,10,38.75,38.75,0,2591325
10262319,3,249.45,0,0,2588122
10262319,7,200,200,0,2588121
10262319,10,20,20,0,2591326
10262320,3,278.85,278.85,0,2588124
10262320,7,226.75,226.75,0,2588123
10262321,7,226.75,226.75,0,2588125
10262321,10,22.7,22.7,0,2591327
10262322,7,670,670,0,2588126
10262323,7,467.5,467.5,0,2588127
10262324,7,280.25,280.25,0,2588128
10262324,10,28.05,28.05,0,2591328
10262325,7,200,200,0,2588129
10262325,10,20,20,0,2591329
10262326,7,200,200,0,2588130
10262326,10,20,20,0,2591330
10262327,7,333.75,317.07,-16.68,2588131
10262328,7,333.75,333.75,0,2588132
10262328,10,33.4,33.4,0,2591331
10262329,7,200,190,-10,2588133
10262330,7,200,200,0,2588134
10262331,7,200,200,0,2588135
10262332,7,226.75,0,0,2588136
10262332,10,22.7,0,0,2591332
10262333,7,360.5,360.5,0,2588137
10262334,3,440,440,0,2588139
10262334,7,200,200,0,2588138
10262335,7,200,200,0,2588140
10262335,10,20,20,0,2591333
10262336,7,636.25,636.25,0,2588141
10262336,10,63.65,63.65,0,2591334
10262337,7,333.75,333.75,0,2588142
10262338,7,200,200,0,2588143
10262339,7,226.75,226.75,0,2588144
10262340,3,337.7,0,0,2588146
10262340,7,307,307,0,2588145
10262340,10,30.7,30.7,0,2591335
10262341,7,387.25,387.25,0,2588147
10262342,7,414,414,0,2588148
10262343,3,220,0,0,2588150
10262343,7,200,200,0,2588149
10262343,10,20,20,0,2591336
10262344,7,467.5,467.5,0,2588151
10262344,10,46.75,46.75,0,2591337
10262345,7,226.75,226.75,0,2588152
10262346,7,805,805,0,2588153
10262347,7,500.5,500.5,0,2588154
10262347,10,50.05,50.05,0,2591338
10262348,7,602.5,602.5,0,2588155
10262348,10,60.25,60.25,0,2591339
10262349,7,500.5,500.5,0,2588156
10262349,10,50.05,50.05,0,2591340
10262350,7,253.5,253.5,0,2588157
10262350,10,25.35,25.35,0,2591341
10262351,7,253.5,253.5,0,2588158
10262351,10,25.35,25.35,0,2591342
10262352,7,737.5,737.5,0,2588159
10262353,7,200,190,-10,2588160
10262354,7,1174,1174,0,2588161
10262355,7,467.5,467.5,0,2588162
10262356,7,200,200,0,2588163
10262356,10,20,20,0,2591343
10262357,3,484.85,484.85,0,2588165
10262357,7,1010,387.25,-622.75,2588164
10262358,7,703.75,703.75,0,2588166
10262359,7,360.5,360.5,0,2588167
10262359,10,36.05,36.05,0,2591344
10262360,3,220,0,0,2588169
10262360,7,200,200,0,2588168
10262360,10,20,20,0,2591345
10262361,7,4323.8,4323.8,0,2588170
10262362,7,535,535,0,2588171
10262363,7,1205,1205,0,2588172
10262364,7,333.75,333.75,0,2588173
10262364,10,33.4,33.4,0,2591346
10262365,7,2170,2170,0,2588174
10262366,7,995.15,995.15,0,2588175
10262367,7,200,200,0,2588176
10262367,10,20,20,0,2591347
10262368,3,474.05,0,0,2588178
10262368,7,846,846,0,2588177
10262368,10,84.6,84.6,0,2591348
10262369,7,200,200,0,2588179
10262369,10,20,20,0,2591349
10262370,7,460.4,460.4,0,2588180
10262371,7,226.75,215.42,-11.33,2588181
10262372,7,887,887,0,2588182
10262373,7,400,400,0,2588183
10262374,7,380.2,380.2,0,2588184
10262375,7,300,300,0,2588185
10262375,10,30,30,0,2591350
10262376,7,387.25,367.89,-19.36,2588186
10262376,10,36.8,36.8,0,2591351
10262377,7,751.6,751.6,0,2588187
10262378,3,514.25,514.25,0,2588189
10262378,7,805,805,0,2588188
10262378,10,80.5,80.5,0,2591352
10262379,7,300,300,0,2588190
10262380,7,2102,2102,0,2588191
10262380,10,210.2,210.2,0,2591353
10262381,7,253.5,253.5,0,2588192
10262381,10,25.35,25.35,0,2591354
10262382,3,320.85,320.85,0,2588194
10262382,7,307,291.65,-15.35,2588193
10262382,10,29.2,29.2,0,2591355
10262383,7,501.25,501.25,0,2588195
10262384,7,200,200,0,2588196
10262385,7,253.5,253.5,0,2588197
10262385,10,25.35,25.35,0,2591356
10262386,7,340.1,340.1,0,2588198
10262386,10,34.05,34.05,0,2591357
10262387,7,636.25,604.44,-31.81,2588199
10262387,10,60.45,60.45,0,2591358
10262388,7,1010,1010,0,2588200
10262388,10,49.3,49.3,0,2591359
10262389,7,226.75,226.75,0,2588201
10262390,3,350,350,0,2588203
10262390,7,200,0,0,2588202
10262391,7,200,200,0,2588204
10262392,7,200,200,0,2588205
10262393,7,414,414,0,2588206
10262394,7,280.25,280.25,0,2588207
10262395,7,805,805,0,2588208
10262395,10,80.5,80.5,0,2591360
10262396,7,200,200,0,2588209
10262397,7,200,200,0,2588210
10262398,7,200,200,0,2588211
10262399,7,200,190,-10,2588212
10262400,7,200,200,0,2588213
10262401,7,333.75,333.75,0,2588214
10262402,3,455.4,455.4,0,2588216
10262402,7,771.25,771.25,0,2588215
10262402,10,77.15,77.15,0,2591361
10262403,7,400,400,0,2588217
10262403,10,40,40,0,2591362
10262404,3,367.15,367.15,0,2588219
10262404,7,467.5,467.5,0,2588218
10262404,10,46.75,46.75,0,2591363
10262405,3,220,220,0,2588221
10262405,7,226.75,226.75,0,2588220
10262406,3,249.45,0,0,2588223
10262406,7,307,307,0,2588222
10262406,10,30.7,30.7,0,2591364
10262407,7,440.75,440.75,0,2588224
10262408,7,333.75,333.75,0,2588225
10262408,10,33.4,33.4,0,2591365
10262409,7,200,200,0,2588226
10262409,10,20,20,0,2591366
10262410,3,220,220,0,2588228
10262410,7,200,200,0,2588227
10262410,10,20,20,0,2591367
10262411,7,200,190,-10,2588229
10262412,3,220,220,0,2588231
10262412,7,200,200,0,2588230
10262412,10,20,20,0,2591368
10262413,3,396.55,0,0,2588233
10262413,7,307,307,0,2588232
10262413,10,30.7,30.7,0,2591369
10262414,7,200,200,0,2588234
10262415,7,200,200,0,2588235
10262415,10,20,20,0,2591370
10262416,7,200,200,0,2588236
10262417,7,200,190,-10,2588237
10262418,7,200,200,0,2588238
10262419,3,278.85,278.85,0,2588240
10262419,7,226.75,226.75,0,2588239
10262420,3,937.65,0,0,2588242
10262420,7,226.75,226.75,0,2588241
10262420,10,22.7,22.7,0,2591371
10262421,7,602.5,602.5,0,2588243
10262421,10,60.25,60.25,0,2591372
10262422,7,414,414,0,2588244
10262423,7,387.25,387.25,0,2588245
10262424,7,568.75,568.75,0,2588246
10262425,7,440.75,440.75,0,2588247
10262425,10,44.1,44.1,0,2591373
10262426,3,646,646,0,2588249
10262426,7,200,200,0,2588248
10262426,10,20,20,0,2591374
10262427,3,308.3,0,0,2588251
10262427,7,280.25,280.25,0,2588250
10262427,10,28.05,28.05,0,2591375
10262428,7,467.5,467.5,0,2588252
10262428,10,46.75,46.75,0,2591376
10262429,7,805,805,0,2588253
10262429,10,80.5,80.5,0,2591377
10262430,3,662.75,0,0,2588255
10262430,7,636.25,636.25,0,2588254
10262430,10,63.65,63.65,0,2591378
10262431,7,387.25,387.25,0,2588256
10262432,7,226.75,226.75,0,2588257
10262432,10,22.7,22.7,0,2591379
10262433,7,226.75,226.75,0,2588258
10262433,10,22.7,22.7,0,2591380
10262434,7,253.5,253.5,0,2588259
10262435,7,200,200,0,2588260
10262435,10,20,20,0,2591381
10262436,7,226.75,226.75,0,2588261
10262436,10,22.7,22.7,0,2591382
10262437,3,249.45,249.45,0,2588263
10262437,7,226.75,226.75,0,2588262
10262437,10,22.7,22.7,0,2591383
10262438,7,501.25,501.25,0,2588264
10262438,10,50.15,50.15,0,2591384
10262439,3,220,220,0,2588266
10262439,7,333.75,333.75,0,2588265
10262439,10,33.4,33.4,0,2591385
10262440,3,774.15,0,0,2588268
10262440,7,200,200,0,2588267
10262440,10,20,20,0,2591386
10262441,7,200,200,0,2588269
10262442,3,528.3,528.3,0,2588271
10262442,7,226.75,226.75,0,2588270
10262442,10,22.7,22.7,0,2591387
10262443,3,10,10,0,2588273
10262443,7,200,200,0,2588272
10262444,7,200,200,0,2588274
10262444,10,20,20,0,2591388
10262445,3,396.55,396.55,0,2588276
10262445,7,467.5,467.5,0,2588275
10262445,10,46.75,46.75,0,2591389
10262446,7,200,200,0,2588277
10262447,7,200,200,0,2588278
10262447,10,20,20,0,2591390
10262448,7,387.25,387.25,0,2588279
10262448,10,38.75,38.75,0,2591391
10262449,3,440,440,0,2588281
10262449,7,200,200,0,2588280
10262449,10,20,20,0,2591392
10262450,7,200,200,0,2588282
10262450,10,20,20,0,2591393
10262451,3,220,220,0,2588284
10262451,7,200,200,0,2588283
10262451,10,20,20,0,2591394
10262452,7,414,414,0,2588285
10262452,10,41.4,41.4,0,2591395
10262453,7,200,200,0,2588286
10262453,10,20,20,0,2591396
10262454,7,200,200,0,2588287
10262454,10,20,20,0,2591397
10262455,3,426,426,0,2588289
10262455,7,387.25,387.25,0,2588288
10262456,3,220,220,0,2588291
10262456,7,200,200,0,2588290
10262456,10,20,20,0,2591398
10262457,7,200,200,0,2588292
10262458,7,200,200,0,2588293
10262459,3,1699.5,1611,0,2588295
10262459,7,440.75,440.75,0,2588294
10262459,10,44.1,44.1,0,2591399
10262460,7,200,200,0,2588296
10262460,10,20,20,0,2591400
10262461,7,670,670,0,2588297
10262461,10,67,67,0,2591401
10262462,7,226.75,226.75,0,2588298
10262462,10,22.7,22.7,0,2591402
10262463,7,200,200,0,2588299
10262464,3,367.15,367.15,0,2588301
10262464,7,200,200,0,2588300
10262464,10,20,20,0,2591403
10262465,3,774.15,774.15,0,2588303
10262465,7,414,414,0,2588302
10262465,10,41.4,41.4,0,2591404
10262466,7,636.25,636.25,0,2588304
10262467,3,734.3,734.3,0,2588306
10262467,7,360.5,360.5,0,2588305
10262467,10,36.05,36.05,0,2591405
10262468,3,594.7,594.7,0,2588308
10262468,7,340.1,340.1,0,2588307
10262469,7,226.75,215.42,-11.33,2588309
10262470,3,469.45,300,0,2588311
10262470,7,200,200,0,2588310
10262470,10,20,20,0,2591406
10262471,7,387.25,387.25,0,2588312
10262472,7,200,200,0,2588313
10262472,10,20,20,0,2591407
10262473,7,226.75,226.75,0,2588314
10262473,10,22.7,22.7,0,2591408
10262474,7,333.75,333.75,0,2588315
10262474,10,33.4,33.4,0,2591409
10262475,3,469.45,0,0,2588317
10262475,7,200,160.55,0,2588316
10262475,10,20,20,0,2591410
10262476,7,568.75,568.75,0,2588318
10262476,10,56.9,56.9,0,2591411
10262477,3,426,426,0,2588320
10262477,7,333.75,333.75,0,2588319
10262477,10,33.4,33.4,0,2591412
10262478,3,418,418,0,2588322
10262478,7,253.5,240.83,-12.67,2588321
10262478,10,24.1,24.1,0,2591413
10262479,7,200,200,0,2588323
10262480,7,360.5,360.5,0,2588324
10262480,10,36.05,36.05,0,2591414
10262481,7,200,200,0,2588325
10262481,10,20,20,0,2591415
10262482,7,414,393.3,-20.7,2588326
10262483,7,200,200,0,2588327
10262483,10,20,20,0,2591416
10262484,3,220,220,0,2588329
10262484,7,200,200,0,2588328
10262485,7,200,200,0,2588330
10262486,7,307,307,0,2588331
10262486,10,30.7,30.7,0,2591417
10262487,3,308.3,308.3,0,2588333
10262487,7,200,200,0,2588332
10262487,10,20,20,0,2591418
10262488,3,396.55,396.55,0,2588335
10262488,7,280.25,280.25,0,2588334
10262488,10,28.05,28.05,0,2591419
10262489,3,220,220,0,2588337
10262489,7,200,200,0,2588336
10262490,7,226.75,226.75,0,2588338
10262490,10,22.7,22.7,0,2591420
10262491,3,249.45,249.45,0,2588340
10262491,7,280.25,280.25,0,2588339
10262491,10,28.05,28.05,0,2591421
10262492,3,396.55,396.55,0,2588342
10262492,7,387.25,387.25,0,2588341
10262492,10,38.75,38.75,0,2591422
10262493,7,200,200,0,2588343
10262493,10,20,20,0,2591423
10262494,7,200,200,0,2588344
10262494,10,20,20,0,2591424
10262495,7,200,200,0,2588345
10262495,10,20,20,0,2591425
10262496,7,226.75,226.75,0,2588346
10262496,10,22.7,22.7,0,2591426
10262497,3,498.85,498.85,0,2588348
10262497,7,200,200,0,2588347
10262497,10,20,20,0,2591427
10262498,7,200,200,0,2588349
10262498,10,20,20,0,2591428
10262499,3,625.65,0,0,2588351
10262499,7,535,535,0,2588350
10262499,10,53.5,53.5,0,2591429
10262500,7,360.5,360.5,0,2588352
10262500,10,36.05,36.05,0,2591430
10262501,3,220,0,0,2588354
10262501,7,200,200,0,2588353
10262501,10,20,20,0,2591431
10262502,3,308.3,0,0,2588356
10262502,7,200,200,0,2588355
10262502,10,20,20,0,2591432
10262503,3,551.4,510,0,2588358
10262503,7,440.75,440.75,0,2588357
10262503,10,44.1,44.1,0,2591433
10262504,3,1276.45,500,0,2588360
10262504,7,360.5,187.5,0,2588359
10262504,10,36.05,36.05,0,2591434
10262505,3,220,220,0,2588362
10262505,7,200,200,0,2588361
10262505,10,20,20,0,2591435
10262506,7,200,200,0,2588363
10262507,7,200,200,0,2588364
10262507,10,20,20,0,2591436
10262508,3,895.45,895.45,0,2588366
10262508,7,226.75,226.75,0,2588365
10262508,10,22.7,22.7,0,2591437
10262509,7,200,200,0,2588367
10262509,10,20,20,0,2591438
10262510,7,253.5,253.5,0,2588368
10262511,7,307,307,0,2588369
10262511,10,30.7,30.7,0,2591439
10262512,7,200,200,0,2588370
10262513,3,771.4,771.4,0,2588372
10262513,7,200,200,0,2588371
10262513,10,20,20,0,2591440
