Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,M_Penalty
10263379,511200100,12-5-2018,12-20-2018,2,346666,20,0,1
10263380,511204640,12-5-2018,12-20-2018,2,346842,20,0,1
10263381,511205695,12-5-2018,12-20-2018,2,346976,25.35,0,1
10263382,511205739,12-5-2018,12-20-2018,2,347014,20,1,1
10263383,511205850,12-5-2018,12-20-2018,2,347110,28.05,0,1
10263384,511205851,12-5-2018,12-20-2018,2,347111,20,1,1
10263385,511205852,12-5-2018,12-20-2018,2,347112,28.05,0,1
10263386,511205858,12-5-2018,12-20-2018,2,347117,20,1,1
10263387,511205859,12-5-2018,12-20-2018,2,347118,20,1,1
10263388,511205853,12-5-2018,12-20-2018,2,347113,38.75,0,1
10263389,511205854,12-5-2018,12-20-2018,2,347114,20,1,1
10263390,511205862,12-5-2018,12-20-2018,2,347121,46.75,1,1
10263391,511205860,12-5-2018,12-20-2018,2,347119,22.7,1,1
10263392,511205861,12-5-2018,12-20-2018,2,347120,20,1,1
10263393,511205912,12-5-2018,12-20-2018,2,347171,20,0,1
10263394,511205886,12-5-2018,12-20-2018,2,347145,20,1,1
10263395,511204700,12-5-2018,12-20-2018,2,346846,36.05,0,1
10263396,511205820,12-5-2018,12-20-2018,2,347082,20,1,1
10263397,511203660,12-5-2018,12-20-2018,2,346811,20,1,1
10263398,511205800,12-5-2018,12-20-2018,2,347063,20,1,1
10263399,511205783,12-5-2018,12-20-2018,2,347047,22.7,1,1
10263400,611201000,12-6-2018,12-21-2018,2,347218,33.4,1,1
10263401,611202608,12-6-2018,12-21-2018,2,347449,56.9,0,1
10263402,611202300,12-6-2018,12-21-2018,2,347322,22.7,0,1
10263403,611201970,12-6-2018,12-21-2018,2,347297,70.4,1,1
10263404,611201300,12-6-2018,12-21-2018,2,347245,20,1,1
10263405,511205653,12-6-2018,12-21-2018,2,347214,109.2,1,1
10263406,611202560,12-6-2018,12-21-2018,2,347406,30,0,1
10263407,611202647,12-6-2018,12-21-2018,2,347485,20,0,1
10263408,611202596,12-6-2018,12-21-2018,2,347439,20,0,1
10263409,314205460,12-6-2018,12-21-2018,2,347212,20,1,1
10263410,611201001,12-6-2018,12-21-2018,2,347219,20,1,1
10263411,611201920,12-6-2018,12-21-2018,2,347293,20,0,1
10263412,611201002,12-6-2018,12-21-2018,2,347220,38.75,1,1
10263413,611201050,12-6-2018,12-21-2018,2,347223,20,0,1
10263414,611202648,12-6-2018,12-21-2018,2,347486,20,0,1
10263415,611202556,12-6-2018,12-21-2018,2,347402,41.4,1,1
10263416,611201060,12-6-2018,12-21-2018,2,347224,20,1,1
10263417,611202619,12-6-2018,12-21-2018,2,347460,22.7,0,1
10263418,611202658,12-6-2018,12-21-2018,2,347496,33.4,1,1
10263419,611202489,12-6-2018,12-21-2018,2,347345,20,0,1
10263420,611201030,12-6-2018,12-21-2018,2,347221,20,0,1
10263421,611201760,12-6-2018,12-21-2018,2,347281,20,0,1
10263422,611202614,12-6-2018,12-21-2018,2,347455,38.75,1,1
10263423,611202604,12-6-2018,12-21-2018,2,347445,30.7,1,1
10263424,611201320,12-6-2018,12-21-2018,2,347246,20,1,1
10263425,611202516,12-6-2018,12-21-2018,2,347369,20,1,1
10263426,611201070,12-6-2018,12-21-2018,2,347225,36.05,1,1
10263427,611201080,12-6-2018,12-21-2018,2,347226,28.05,1,1
10263428,611201040,12-6-2018,12-21-2018,2,347222,20,0,1
10263429,611202659,12-6-2018,12-21-2018,2,347497,20,0,1
10263430,611201100,12-6-2018,12-21-2018,2,347228,41.4,0,1
10263431,611202503,12-6-2018,12-21-2018,2,347358,21.55,1,1
10263432,611201940,12-6-2018,12-21-2018,2,347294,20,1,1
10263433,611202615,12-6-2018,12-21-2018,2,347456,20,1,1
10263434,611201110,12-6-2018,12-21-2018,2,347229,38.75,1,1
10263435,611202450,12-6-2018,12-21-2018,2,347335,20,1,1
10263436,611201120,12-6-2018,12-21-2018,2,347230,41.4,1,1
10263437,611202557,12-6-2018,12-21-2018,2,347403,20,1,1
10263438,611202180,12-6-2018,12-21-2018,2,347312,20,0,1
10263439,611201670,12-6-2018,12-21-2018,2,347272,22.7,0,1
10263440,611202070,12-6-2018,12-21-2018,2,347305,20,1,1
10263441,611201560,12-6-2018,12-21-2018,2,347265,30.7,1,1
10263442,611202584,12-6-2018,12-21-2018,2,347428,20,1,1
10263443,611201520,12-6-2018,12-21-2018,2,347263,20,1,1
10263444,611202609,12-6-2018,12-21-2018,2,347450,44.1,1,1
10263445,611201570,12-6-2018,12-21-2018,2,347266,30.7,1,1
10263446,511205928,12-6-2018,12-21-2018,2,347217,669.9,1,1
10263447,611201090,12-6-2018,12-21-2018,2,347227,41.4,1,1
10263448,611201530,12-6-2018,12-21-2018,2,347264,20,0,1
10263449,611201510,12-6-2018,12-21-2018,2,347262,41.4,0,1
10263450,611202518,12-6-2018,12-21-2018,2,347371,20,0,1
10263451,611202494,12-6-2018,12-21-2018,2,347350,22.7,0,1
10263452,611202645,12-6-2018,12-21-2018,2,347483,20,0,1
10263453,611202571,12-6-2018,12-21-2018,2,347416,20,0,1
10263454,511205667,12-6-2018,12-21-2018,2,347215,20,0,1
10263455,611202613,12-6-2018,12-21-2018,2,347454,20,0,1
10263456,611202649,12-6-2018,12-21-2018,2,347487,20,0,1
10263457,611202527,12-6-2018,12-21-2018,2,347378,73.75,1,1
10263458,611202528,12-6-2018,12-21-2018,2,347379,28.05,0,1
10263459,611202605,12-6-2018,12-21-2018,2,347446,33.4,1,1
10263460,611202511,12-6-2018,12-21-2018,2,347365,60.25,1,1
10263461,611202517,12-6-2018,12-21-2018,2,347370,20,1,1
10263462,611202641,12-6-2018,12-21-2018,2,347479,22.7,1,1
10263463,611202642,12-6-2018,12-21-2018,2,347480,20,1,1
10263464,611202550,12-6-2018,12-21-2018,2,347397,63.65,1,1
10263465,611202650,12-6-2018,12-21-2018,2,347488,36.05,0,1
10263466,611202506,12-6-2018,12-21-2018,2,347361,20,1,1
10263467,611202531,12-6-2018,12-21-2018,2,347381,44.1,1,1
10263468,611202565,12-6-2018,12-21-2018,2,347410,22.7,0,1
10263469,611202509,12-6-2018,12-21-2018,2,347363,36.05,1,1
10263470,611202534,12-6-2018,12-21-2018,2,347382,20,1,1
10263471,611202543,12-6-2018,12-21-2018,2,347390,19,1,1
10263472,611202544,12-6-2018,12-21-2018,2,347391,33.4,1,1
10263473,611202551,12-6-2018,12-21-2018,2,347398,38.75,1,1
10263474,611202530,12-6-2018,12-21-2018,2,347498,20,1,1
10263475,611202568,12-6-2018,12-21-2018,2,347413,36.05,0,1
10263476,611202535,12-6-2018,12-21-2018,2,347383,67,0,1
10263477,611202498,12-6-2018,12-21-2018,2,347354,20,1,1
10263478,611202514,12-6-2018,12-21-2018,2,347368,20,1,1
10263479,611202497,12-6-2018,12-21-2018,2,347353,22.7,1,1
10263480,611202585,12-6-2018,12-21-2018,2,347429,30.7,1,1
10263481,611202512,12-6-2018,12-21-2018,2,347366,38.75,1,1
10263482,611202610,12-6-2018,12-21-2018,2,347451,50.15,1,1
10263483,611202495,12-6-2018,12-21-2018,2,347351,33.4,0,1
10263484,611202620,12-6-2018,12-21-2018,2,347461,67,1,1
10263485,611202586,12-6-2018,12-21-2018,2,347430,20,0,1
10263486,611202590,12-6-2018,12-21-2018,2,347433,38.75,0,1
10263487,611202591,12-6-2018,12-21-2018,2,347434,44.1,1,1
10263488,611202496,12-6-2018,12-21-2018,2,347352,33.4,1,1
10263489,611202502,12-6-2018,12-21-2018,2,347357,20,0,1
10263490,611202490,12-6-2018,12-21-2018,2,347346,28.05,0,1
10263491,611202505,12-6-2018,12-21-2018,2,347360,46.75,0,1
10263492,611202510,12-6-2018,12-21-2018,2,347364,20,0,1
10263493,611202499,12-6-2018,12-21-2018,2,347355,53.5,0,1
10263494,611202636,12-6-2018,12-21-2018,2,347474,73.75,0,1
10263495,611202630,12-6-2018,12-21-2018,2,347468,46.75,1,1
10263496,611202644,12-6-2018,12-21-2018,2,347482,33.4,0,1
10263497,611202500,12-6-2018,12-21-2018,2,347356,56.9,0,1
10263498,611202631,12-6-2018,12-21-2018,2,347469,20,0,1
10263499,611202546,12-6-2018,12-21-2018,2,347393,25.35,0,1
10263500,611202635,12-6-2018,12-21-2018,2,347473,28.05,0,1
10263501,611202632,12-6-2018,12-21-2018,2,347470,36.05,0,1
10263502,611202655,12-6-2018,12-21-2018,2,347493,56.9,0,1
10263503,611202640,12-6-2018,12-21-2018,2,347478,36.05,0,1
10263504,611202638,12-6-2018,12-21-2018,2,347476,22.7,0,1
10263505,611202522,12-6-2018,12-21-2018,2,347374,20,0,1
10263506,611202541,12-6-2018,12-21-2018,2,347388,25.35,0,1
10263507,611202611,12-6-2018,12-21-2018,2,347452,20,0,1
10263508,611202542,12-6-2018,12-21-2018,2,347389,53.5,0,1
10263509,611202521,12-6-2018,12-21-2018,2,347373,20,1,1
10263510,611202523,12-6-2018,12-21-2018,2,347375,36.05,1,1
10263511,611202607,12-6-2018,12-21-2018,2,347448,20,0,1
10263512,611202625,12-6-2018,12-21-2018,2,347465,20,1,1
10263513,611202637,12-6-2018,12-21-2018,2,347475,28.05,1,1
10263514,611202525,12-6-2018,12-21-2018,2,347377,28.05,0,1
10263515,611202622,12-6-2018,12-21-2018,2,347463,30.7,0,1
10263516,311201930,12-6-2018,12-21-2018,2,347211,46.75,0,1
10263517,611202270,12-6-2018,12-21-2018,2,347319,46.75,0,1
10263518,611201340,12-6-2018,12-21-2018,2,347247,44.1,1,1
10263519,611201130,12-6-2018,12-21-2018,2,347231,33.4,0,1
10263520,611201450,12-6-2018,12-21-2018,2,347258,22.7,1,1
10263521,611201150,12-6-2018,12-21-2018,2,347233,22.7,0,1
10263522,611202654,12-6-2018,12-21-2018,2,347492,20,1,1
10263523,611201140,12-6-2018,12-21-2018,2,347232,20,0,1
10263524,611201360,12-6-2018,12-21-2018,2,347249,28.05,1,1
10263525,611201350,12-6-2018,12-21-2018,2,347248,41.4,0,1
10263526,611202578,12-6-2018,12-21-2018,2,347422,25.35,0,1
10263527,611201740,12-6-2018,12-21-2018,2,347279,20,0,1
10263528,611201810,12-6-2018,12-21-2018,2,347285,20,1,1
10263529,611201160,12-6-2018,12-21-2018,2,347234,20,1,1
10263530,611202100,12-6-2018,12-21-2018,2,347306,20,0,1
10263531,611201950,12-6-2018,12-21-2018,2,347295,20,0,1
10263532,511205740,12-6-2018,12-21-2018,2,347216,33.4,0,1
10263533,611202110,12-6-2018,12-21-2018,2,347307,38.75,1,1
10263534,611201720,12-6-2018,12-21-2018,2,347277,20,1,1
10263535,611202520,12-6-2018,12-21-2018,2,347372,92.8,1,1
10263536,611202569,12-6-2018,12-21-2018,2,347414,20,0,1
10263537,611202504,12-6-2018,12-21-2018,2,347359,46.75,0,1
10263538,611202493,12-6-2018,12-21-2018,2,347349,20,0,1
10263539,611201460,12-6-2018,12-21-2018,2,347259,30,0,1
10263540,611201370,12-6-2018,12-21-2018,2,347250,20,0,1
10263541,611201180,12-6-2018,12-21-2018,2,347235,20,0,1
10263542,611202487,12-6-2018,12-21-2018,2,347343,20,1,1
10263543,611201960,12-6-2018,12-21-2018,2,347296,20,0,1
10263544,611201790,12-6-2018,12-21-2018,2,347284,20,0,1
10263545,611201780,12-6-2018,12-21-2018,2,347283,20,1,1
10263546,611201830,12-6-2018,12-21-2018,2,347287,20,1,1
10263547,611202410,12-6-2018,12-21-2018,2,347331,20,1,1
10263548,611202592,12-6-2018,12-21-2018,2,347435,20,0,1
10263549,611202545,12-6-2018,12-21-2018,2,347392,44.1,1,1
10263550,611201820,12-6-2018,12-21-2018,2,347286,33.4,1,1
10263551,611202508,12-6-2018,12-21-2018,2,347362,20,0,1
10263552,611202547,12-6-2018,12-21-2018,2,347394,67,1,1
10263553,611201700,12-6-2018,12-21-2018,2,347275,20,1,1
10263554,611202513,12-6-2018,12-21-2018,2,347367,20,0,1
10263555,611201770,12-6-2018,12-21-2018,2,347282,30.7,1,1
10263556,611202552,12-6-2018,12-21-2018,2,347399,20,1,1
10263557,611201650,12-6-2018,12-21-2018,2,347271,50.15,1,1
10263558,611201630,12-6-2018,12-21-2018,2,347269,30.7,1,1
10263559,611202562,12-6-2018,12-21-2018,2,347408,50.15,0,1
10263560,611201690,12-6-2018,12-21-2018,2,347274,20,1,1
10263561,611202561,12-6-2018,12-21-2018,2,347407,19,1,1
10263562,611201380,12-6-2018,12-21-2018,2,347251,30.7,1,1
10263563,611202524,12-6-2018,12-21-2018,2,347376,20,1,1
10263564,611202539,12-6-2018,12-21-2018,2,347386,20,1,1
10263565,611201390,12-6-2018,12-21-2018,2,347252,22.7,1,1
10263566,611202558,12-6-2018,12-21-2018,2,347404,20,1,1
10263567,611201400,12-6-2018,12-21-2018,2,347253,20,1,1
10263568,611201990,12-6-2018,12-21-2018,2,347299,20,1,1
10263569,611202484,12-6-2018,12-21-2018,2,347341,28.05,0,1
10263570,611201410,12-6-2018,12-21-2018,2,347254,41.4,0,1
10263571,611201850,12-6-2018,12-21-2018,2,347288,20,1,1
10263572,611202623,12-6-2018,12-21-2018,2,347464,36.05,1,1
10263573,611201870,12-6-2018,12-21-2018,2,347290,20,0,1
10263574,611202559,12-6-2018,12-21-2018,2,347405,20,0,1
10263575,611201860,12-6-2018,12-21-2018,2,347289,20,0,1
10263576,611202460,12-6-2018,12-21-2018,2,347336,20,0,1
10263577,611202250,12-6-2018,12-21-2018,2,347317,20,1,1
10263578,611202554,12-6-2018,12-21-2018,2,347400,28.05,0,1
10263579,611202230,12-6-2018,12-21-2018,2,347315,36.05,1,1
10263580,611201620,12-6-2018,12-21-2018,2,347268,22.7,0,1
10263581,611201730,12-6-2018,12-21-2018,2,347278,20,1,1
10263582,611201200,12-6-2018,12-21-2018,2,347236,20,0,1
10263583,611201420,12-6-2018,12-21-2018,2,347255,20,0,1
10263584,611202260,12-6-2018,12-21-2018,2,347318,73.75,1,1
10263585,611202290,12-6-2018,12-21-2018,2,347321,20,0,1
10263586,611202538,12-6-2018,12-21-2018,2,347385,20,0,1
10263587,611201750,12-6-2018,12-21-2018,2,347280,20,0,1
10263588,611202000,12-6-2018,12-21-2018,2,347300,20,1,1
10263589,611201210,12-6-2018,12-21-2018,2,347237,20,1,1
10263590,611202010,12-6-2018,12-21-2018,2,347301,22.7,0,1
10263591,611201490,12-6-2018,12-21-2018,2,347260,36.05,1,1
10263592,611201220,12-6-2018,12-21-2018,2,347238,28.05,0,1
10263593,611202529,12-6-2018,12-21-2018,2,347380,22.7,1,1
10263594,611202660,12-6-2018,12-21-2018,2,347500,67,0,1
10263595,611202160,12-6-2018,12-21-2018,2,347310,29.2,1,1
10263596,611202030,12-6-2018,12-21-2018,2,347303,20,1,1
10263597,611202020,12-6-2018,12-21-2018,2,347302,33.4,1,1
10263598,611202482,12-6-2018,12-21-2018,2,347339,53.5,1,1
10263599,611202555,12-6-2018,12-21-2018,2,347401,20,1,1
10263600,611201230,12-6-2018,12-21-2018,2,347239,20,0,1
10263601,611201240,12-6-2018,12-21-2018,2,347240,20,1,1
10263602,611202350,12-6-2018,12-21-2018,2,347327,41.4,1,1
10263603,211205650,12-6-2018,12-21-2018,2,347210,60.25,1,1
10263604,611202621,12-6-2018,12-21-2018,2,347462,28.05,1,1
10263605,611201910,12-6-2018,12-21-2018,2,347292,20,0,1
10263606,611202310,12-6-2018,12-21-2018,2,347323,20,1,1
10263607,611201680,12-6-2018,12-21-2018,2,347273,25.35,1,1
10263608,611202330,12-6-2018,12-21-2018,2,347325,53.5,0,1
10263609,611202360,12-6-2018,12-21-2018,2,347328,20,0,1
10263610,611202662,12-6-2018,12-21-2018,2,347504,20,1,1
10263611,611202587,12-6-2018,12-21-2018,2,347431,25.35,1,1
10263612,611202481,12-6-2018,12-21-2018,2,347338,20,0,1
10263613,611202120,12-6-2018,12-21-2018,2,347308,22.7,0,1
10263614,611202170,12-6-2018,12-21-2018,2,347311,33.4,0,1
10263615,611202440,12-6-2018,12-21-2018,2,347334,36.05,1,1
10263616,611202602,12-6-2018,12-21-2018,2,347444,20,1,1
10263617,611202340,12-6-2018,12-21-2018,2,347326,20,0,1
10263618,611202320,12-6-2018,12-21-2018,2,347324,22.7,0,1
10263619,611202575,12-6-2018,12-21-2018,2,347420,20,1,1
10263620,611201430,12-6-2018,12-21-2018,2,347256,22.7,0,1
10263621,611202400,12-6-2018,12-21-2018,2,347330,28.05,1,1
10263622,611201580,12-6-2018,12-21-2018,2,347267,44.1,1,1
10263623,611202626,12-6-2018,12-21-2018,2,347466,33.4,0,1
10263624,611202540,12-6-2018,12-21-2018,2,347387,80.5,0,1
10263625,611202593,12-6-2018,12-21-2018,2,347436,39.35,1,1
10263626,611202612,12-6-2018,12-21-2018,2,347453,56.9,1,1
10263627,411206546,12-6-2018,12-21-2018,2,347213,36.05,1,1
10263628,611201640,12-6-2018,12-21-2018,2,347270,84.6,0,1
10263629,611202480,12-6-2018,12-21-2018,2,347337,30.7,0,1
10263630,611202491,12-6-2018,12-21-2018,2,347347,22.7,0,1
10263631,611202430,12-6-2018,12-21-2018,2,347333,22.7,0,1
10263632,611202661,12-6-2018,12-21-2018,2,347502,38.75,1,1
10263633,611202646,12-6-2018,12-21-2018,2,347484,20,0,1
10263634,611202060,12-6-2018,12-21-2018,2,347304,20,1,1
10263635,611202633,12-6-2018,12-21-2018,2,347471,20,0,1
10263636,611202634,12-6-2018,12-21-2018,2,347472,22.7,0,1
10263637,611202190,12-6-2018,12-21-2018,2,347313,20,1,1
10263638,611202651,12-6-2018,12-21-2018,2,347489,20,1,1
10263639,611201280,12-6-2018,12-21-2018,2,347243,20,0,1
10263640,611201890,12-6-2018,12-21-2018,2,347291,36.05,1,1
10263641,611202420,12-6-2018,12-21-2018,2,347332,20,0,1
10263642,611201500,12-6-2018,12-21-2018,2,347261,20,0,1
10263643,611202370,12-6-2018,12-21-2018,2,347329,50.15,0,1
10263644,611201710,12-6-2018,12-21-2018,2,347276,130.8,0,1
10263645,611202492,12-6-2018,12-21-2018,2,347348,20,0,1
10263646,611202563,12-6-2018,12-21-2018,2,347409,20,0,1
10263647,611202657,12-6-2018,12-21-2018,2,347495,20,0,1
10263648,611201440,12-6-2018,12-21-2018,2,347257,25.35,1,1
10263649,611201290,12-6-2018,12-21-2018,2,347244,41.4,1,1
10263650,611202486,12-6-2018,12-21-2018,2,347342,28.05,1,1
10263651,611202488,12-6-2018,12-21-2018,2,347344,33.4,1,1
10263652,611201980,12-6-2018,12-21-2018,2,347298,28.05,0,1
10263653,611202130,12-6-2018,12-21-2018,2,347309,20,0,1
10263654,611202548,12-6-2018,12-21-2018,2,347395,20,0,1
10263655,611202200,12-6-2018,12-21-2018,2,347314,36.05,0,1
10263656,611201270,12-6-2018,12-21-2018,2,347242,20,1,1
10263657,611201260,12-6-2018,12-21-2018,2,347241,28.05,0,1
10263658,611202574,12-6-2018,12-21-2018,2,347419,20,1,1
10263659,611202240,12-6-2018,12-21-2018,2,347316,41.4,1,1
10263660,611202643,12-6-2018,12-21-2018,2,347481,20,0,1
10263661,611202606,12-6-2018,12-21-2018,2,347447,30,1,1
10263662,611202549,12-6-2018,12-21-2018,2,347396,25.35,0,1
10263663,611202594,12-6-2018,12-21-2018,2,347437,20,1,1
10263664,611202572,12-6-2018,12-21-2018,2,347417,22.7,0,1
10263665,611202579,12-6-2018,12-21-2018,2,347423,33.4,0,1
10263666,611202280,12-6-2018,12-21-2018,2,347320,28.05,1,1
10263667,611202573,12-6-2018,12-21-2018,2,347418,20,0,1
10263668,611202595,12-6-2018,12-21-2018,2,347438,56.9,0,1
10263669,611202652,12-6-2018,12-21-2018,2,347490,20,1,1
10263670,611202617,12-6-2018,12-21-2018,2,347458,22.7,1,1
10263671,611202653,12-6-2018,12-21-2018,2,347491,20,0,1
10263672,611202629,12-6-2018,12-21-2018,2,347467,20,1,1
10263673,611202639,12-6-2018,12-21-2018,2,347477,20,0,1
10263674,611202616,12-6-2018,12-21-2018,2,347457,38.75,1,1
10263675,611202580,12-6-2018,12-21-2018,2,347424,20,1,1
10263676,611202567,12-6-2018,12-21-2018,2,347412,77.15,0,1
10263677,611202618,12-6-2018,12-21-2018,2,347459,25.35,0,1
10263678,611202576,12-6-2018,12-21-2018,2,347421,30.7,0,1
10263679,611202588,12-6-2018,12-21-2018,2,347432,80.5,0,1
10263680,611202656,12-6-2018,12-21-2018,2,347494,53.5,1,1
10263681,611202581,12-6-2018,12-21-2018,2,347425,25.35,0,1
10263682,611202582,12-6-2018,12-21-2018,2,347426,46.75,1,1
10263683,611202600,12-6-2018,12-21-2018,2,347443,28.05,0,1
10263684,611202566,12-6-2018,12-21-2018,2,347411,413.85,0,1
10263685,611202583,12-6-2018,12-21-2018,2,347427,20,1,1
10263686,611202597,12-6-2018,12-21-2018,2,347440,38.75,0,1
10263687,611202598,12-6-2018,12-21-2018,2,347441,61.4,1,1
10263688,611202599,12-6-2018,12-21-2018,2,347442,53.5,0,1
10263689,711100430,12-7-2018,12-22-2018,2,347915,2.8,1,1
10263690,711100383,12-7-2018,12-22-2018,2,347872,22.7,0,1
10263691,711100360,12-7-2018,12-22-2018,2,347851,53.5,0,1
10263692,711100404,12-7-2018,12-22-2018,2,347890,20,1,1
10263693,711100431,12-7-2018,12-22-2018,2,347916,22.7,0,1
10263694,711100433,12-7-2018,12-22-2018,2,347918,38.75,0,1
10263695,711100401,12-7-2018,12-22-2018,2,347887,20,1,1
10263696,711100399,12-7-2018,12-22-2018,2,347885,20,0,1
10263697,711120751,12-7-2018,12-22-2018,2,347919,18,1,1
10263698,711100001,12-7-2018,12-22-2018,2,347506,50.15,0,1
10263699,711100002,12-7-2018,12-22-2018,2,347507,20,0,1
10263700,711100408,12-7-2018,12-22-2018,2,347894,20,0,1
10263701,711100003,12-7-2018,12-22-2018,2,347508,3.9,1,1
10263702,711100004,12-7-2018,12-22-2018,2,347509,20,1,1
10263703,711100005,12-7-2018,12-22-2018,2,347510,19,1,1
10263704,711100291,12-7-2018,12-22-2018,2,347788,30,0,1
10263705,711100208,12-7-2018,12-22-2018,2,347708,20,1,1
10263706,711100365,12-7-2018,12-22-2018,2,347855,44.1,1,1
10263707,711100382,12-7-2018,12-22-2018,2,347871,20,1,1
10263708,711100364,12-7-2018,12-22-2018,2,347854,20,1,1
10263709,711100385,12-7-2018,12-22-2018,2,347874,56.9,1,1
10263710,711100362,12-7-2018,12-22-2018,2,347852,3,1,1
10263711,711100389,12-7-2018,12-22-2018,2,347878,33.4,0,1
10263712,711100363,12-7-2018,12-22-2018,2,347853,20,1,1
10263713,711100366,12-7-2018,12-22-2018,2,347856,20,1,1
10263714,711100006,12-7-2018,12-22-2018,2,347511,22.7,1,1
10263715,711100402,12-7-2018,12-22-2018,2,347888,20,0,1
10263716,711100008,12-7-2018,12-22-2018,2,347512,22.7,0,1
10263717,711100315,12-7-2018,12-22-2018,2,347811,20,0,1
10263718,711100009,12-7-2018,12-22-2018,2,347513,22.7,0,1
10263719,711100203,12-7-2018,12-22-2018,2,347703,30.7,0,1
10263720,711100204,12-7-2018,12-22-2018,2,347704,20,0,1
10263721,711100426,12-7-2018,12-22-2018,2,347911,36.05,1,1
10263722,711100316,12-7-2018,12-22-2018,2,347812,20,1,1
10263723,711100010,12-7-2018,12-22-2018,2,347514,38.05,0,1
10263724,711100011,12-7-2018,12-22-2018,2,347515,20,0,1
10263725,711100012,12-7-2018,12-22-2018,2,347516,28.05,0,1
10263726,711100013,12-7-2018,12-22-2018,2,347517,96.9,1,1
10263727,711100427,12-7-2018,12-22-2018,2,347912,20,0,1
10263728,711100015,12-7-2018,12-22-2018,2,347519,22.7,0,1
10263729,711100205,12-7-2018,12-22-2018,2,347705,20,0,1
10263730,711100367,12-7-2018,12-22-2018,2,347857,30.7,1,1
10263731,711100016,12-7-2018,12-22-2018,2,347520,20,0,1
10263732,711100206,12-7-2018,12-22-2018,2,347706,33.4,0,1
10263733,711100014,12-7-2018,12-22-2018,2,347518,50.15,0,1
10263734,711100312,12-7-2018,12-22-2018,2,347808,20,0,1
10263735,711100207,12-7-2018,12-22-2018,2,347707,20,0,1
10263736,711100017,12-7-2018,12-22-2018,2,347521,20,0,1
10263737,711100209,12-7-2018,12-22-2018,2,347709,22.7,1,1
10263738,711100018,12-7-2018,12-22-2018,2,347522,25.35,1,1
10263739,711100019,12-7-2018,12-22-2018,2,347523,54.1,0,1
10263740,711100026,12-7-2018,12-22-2018,2,347530,20,0,1
10263741,711100419,12-7-2018,12-22-2018,2,347904,339.6,1,1
10263742,711100020,12-7-2018,12-22-2018,2,347524,67,1,1
10263743,711100021,12-7-2018,12-22-2018,2,347525,30,0,1
10263744,711100386,12-7-2018,12-22-2018,2,347875,77.15,1,1
10263745,711100022,12-7-2018,12-22-2018,2,347526,20,0,1
10263746,711100023,12-7-2018,12-22-2018,2,347527,28.05,0,1
10263747,711100024,12-7-2018,12-22-2018,2,347528,20,0,1
10263748,711100428,12-7-2018,12-22-2018,2,347913,22.7,0,1
10263749,711100025,12-7-2018,12-22-2018,2,347529,20,0,1
10263750,711100027,12-7-2018,12-22-2018,2,347531,20,1,1
10263751,711100028,12-7-2018,12-22-2018,2,347532,20,0,1
10263752,711100210,12-7-2018,12-22-2018,2,347710,44.1,1,1
10263753,711100029,12-7-2018,12-22-2018,2,347533,56.9,1,1
10263754,711100030,12-7-2018,12-22-2018,2,347534,30,0,1
10263755,711100031,12-7-2018,12-22-2018,2,347535,20,0,1
10263756,711100211,12-7-2018,12-22-2018,2,347711,3.9,1,1
10263757,711100212,12-7-2018,12-22-2018,2,347712,22.7,1,1
10263758,711100032,12-7-2018,12-22-2018,2,347536,25.35,0,1
10263759,711100213,12-7-2018,12-22-2018,2,347713,115.65,0,1
10263760,711100033,12-7-2018,12-22-2018,2,347537,44.1,1,1
10263761,711100034,12-7-2018,12-22-2018,2,347538,24.1,1,1
10263762,711100035,12-7-2018,12-22-2018,2,347539,36.05,0,1
10263763,711100036,12-7-2018,12-22-2018,2,347540,20,0,1
10263764,711100037,12-7-2018,12-22-2018,2,347541,19,1,1
10263765,711100214,12-7-2018,12-22-2018,2,347714,34.25,1,1
10263766,711100215,12-7-2018,12-22-2018,2,347715,20,1,1
10263767,711100038,12-7-2018,12-22-2018,2,347542,20,1,1
10263768,711100394,12-7-2018,12-22-2018,2,347883,20,0,1
10263769,711100216,12-7-2018,12-22-2018,2,347716,20,1,1
10263770,711100421,12-7-2018,12-22-2018,2,347906,20,1,1
10263771,711100039,12-7-2018,12-22-2018,2,347543,20,0,1
10263772,711100217,12-7-2018,12-22-2018,2,347717,20,1,1
10263773,711100218,12-7-2018,12-22-2018,2,347718,19,1,1
10263774,711100219,12-7-2018,12-22-2018,2,347719,33.4,0,1
10263775,711100220,12-7-2018,12-22-2018,2,347720,34.05,1,1
10263776,711100040,12-7-2018,12-22-2018,2,347544,20,0,1
10263777,711100435,12-7-2018,12-22-2018,2,348031,22.7,0,1
10263778,711100319,12-7-2018,12-22-2018,2,347813,20,1,1
10263779,711100041,12-7-2018,12-22-2018,2,347545,15.35,1,1
10263780,711100221,12-7-2018,12-22-2018,2,347721,20,1,1
10263781,711100042,12-7-2018,12-22-2018,2,347546,20,0,1
10263782,711100043,12-7-2018,12-22-2018,2,347547,20,0,1
10263783,711100313,12-7-2018,12-22-2018,2,347809,20,1,1
10263784,711100368,12-7-2018,12-22-2018,2,347858,20,0,1
10263785,711100314,12-7-2018,12-22-2018,2,347810,46.75,0,1
10263786,711100369,12-7-2018,12-22-2018,2,347859,20,0,1
10263787,711100044,12-7-2018,12-22-2018,2,347548,20,1,1
